row ID,MZ_RT,cor, p_value,p_value_corrected,L9,CE,L5,L10,L8,L4,L2,L3,L11,L7,L6,L17,L18,L15,L13,L14,L16,L12,L1
2289,459.1547921_22.84609,0.255145869,0.291778645,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,3.02E-04,5.18E-10,4.52E-10,4.93E-03,1.72E-10
1988,375.193108_19.846615,-0.221011158,0.363202349,1,6.66E-04,2.22E-10,1.48E-03,7.03E-04,5.90E-04,3.06E-10,2.66E-10,2.94E-10,5.17E-10,5.42E-04,1.54E-03,5.08E-10,4.96E-10,1.41E-03,5.25E-10,5.18E-10,6.92E-04,7.64E-04,1.72E-10
2799,495.2352014_26.94659,-0.115492318,0.637766719,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.01E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2772,488.3519036_26.572723,-0.185740621,0.44646487,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.93E-03,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
434,129.0546532_7.61288,0.177201997,0.467996957,1,4.84E-10,3.16E-03,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1825,278.2480966_17.946598,-0.262676413,0.277270999,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.71E-04
149,209.138682_5.4816647,-0.26267688,0.277270113,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,2.56E-04
978,285.0637072_10.677261,0.377124623,0.111458314,1,7.02E-04,1.32E-04,2.00E-04,5.64E-04,6.01E-04,1.85E-04,7.72E-05,1.18E-04,6.86E-04,3.01E-04,2.69E-04,4.27E-04,3.49E-04,5.04E-04,6.84E-04,6.08E-04,4.34E-04,4.46E-04,1.72E-10
1391,223.1694322_14.741729,-0.383591477,0.104964727,1,4.84E-10,7.34E-05,5.07E-04,6.07E-05,4.22E-10,7.63E-05,9.48E-05,9.54E-05,5.17E-10,1.33E-04,4.79E-04,5.08E-10,4.96E-10,1.52E-04,5.25E-10,5.18E-10,4.52E-10,3.50E-05,3.88E-05
2785,355.2836841_26.68137,0.17720411,0.467991565,1,4.84E-10,1.48E-04,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1870,350.2094317_18.565495,-0.262676457,0.277270914,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.77E-04
439,316.175181_7.61288,0.177202363,0.467996023,1,4.84E-10,6.97E-04,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
690,178.0864648_9.031299,-0.51910964,0.022752166,1,0.003563146,0.002779955,0.003970986,0.002497392,0.003910978,0.004105336,0.002292687,0.002789196,0.001982868,0.002635633,0.00296024,0.000521141,0.001168998,0.001138951,0.002237015,0.001840788,0.001343629,0.001462601,0.000346827
2560,203.1796087_24.821823,-0.26582589,0.27133844,1,4.84E-10,2.22E-10,2.50E-04,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.41E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2638,548.2387732_25.576227,0.232396183,0.338356913,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,1.18E-03,1.72E-10
2969,696.4994582_28.125467,-0.262677333,0.277269254,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,4.95E-04
795,180.10184_9.599026,-0.63675014,0.003372103,1,0.08234763,0.10452629,0.16167585,0.11550727,0.10162785,0.19393116,0.16644457,0.18465146,0.10031985,0.10643697,0.17514752,0.04848614,0.05802006,0.04036268,0.04734529,0.04859608,0.04438707,0.08371357,0.03357857
2158,360.134313_21.281391,0.639625608,0.003187656,1,1.63E-04,2.22E-10,2.58E-10,1.96E-04,1.05E-04,3.06E-10,2.66E-10,2.94E-10,1.85E-04,4.67E-05,2.74E-10,5.46E-05,2.43E-04,4.93E-05,1.78E-04,1.65E-04,1.88E-04,1.65E-04,1.72E-10
1025,109.0653069_11.068083,-0.399412194,0.090235189,1,4.84E-10,2.82E-04,1.40E-04,3.97E-10,4.22E-10,3.44E-04,4.01E-04,4.37E-04,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2690,848.6301038_26.055422,-0.356837007,0.133690864,1,4.84E-10,1.47E-04,2.58E-10,3.97E-10,4.22E-10,3.06E-10,6.71E-04,2.10E-04,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.25E-03
2835,906.6717933_27.228268,-0.303939254,0.20584042,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.03E-04,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,8.52E-04
2827,125.0962725_27.184647,0.490807466,0.032864516,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,1.06E-04,3.16E-04,3.61E-04,1.45E-04,1.65E-04,2.81E-04,1.51E-04,3.67E-04
2571,401.2685243_24.976664,-0.115493207,0.637764115,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,5.40E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
3095,263.2369605_29.05817,-0.262677256,0.2772694,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,4.27E-04
1525,381.1307422_15.881991,0.177204864,0.467989641,1,4.84E-10,1.10E-04,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1852,137.0961591_18.270111,-0.295227507,0.219791171,1,4.84E-10,2.22E-04,1.56E-04,3.97E-10,4.22E-10,3.46E-04,3.71E-04,3.88E-04,5.17E-10,2.66E-10,2.74E-10,3.75E-04,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1963,226.122747_19.561884,0.133642177,0.585449552,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,1.27E-04,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.64E-04,2.74E-10,5.08E-10,2.70E-04,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.16E-04
331,196.0945562_7.091424,0.469314755,0.042643267,1,4.84E-10,2.22E-10,2.58E-10,3.89E-05,4.22E-10,3.06E-10,4.20E-05,2.94E-10,8.01E-05,8.31E-05,6.86E-05,2.43E-04,2.71E-04,4.14E-04,1.55E-04,3.45E-04,2.37E-04,1.85E-04,4.16E-04
903,207.0655067_10.2921915,-0.176994632,0.468526282,1,6.16E-04,1.16E-04,2.31E-04,5.88E-04,5.56E-04,2.16E-04,1.17E-04,1.66E-04,5.39E-04,3.35E-04,3.00E-04,5.08E-10,2.79E-05,1.85E-04,3.79E-04,3.24E-04,2.28E-04,3.75E-04,1.72E-10
388,162.0583821_7.409061,-0.536144236,0.017967853,1,4.84E-10,2.62E-04,2.77E-04,3.97E-10,2.02E-05,4.53E-04,4.45E-04,5.15E-04,5.17E-10,1.23E-04,1.66E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,5.00E-05
3143,355.2627215_29.59641,-0.185740538,0.446465077,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,2.11E-03,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1816,375.1700817_17.83969,-0.115493678,0.637762733,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,5.19E-03,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
21,160.0758419_4.5672693,-0.553728161,0.013905251,1,1.49E-03,6.33E-04,1.28E-03,1.14E-03,1.84E-03,1.31E-03,5.81E-04,8.71E-04,8.45E-04,1.30E-03,1.45E-03,2.47E-04,2.50E-04,4.39E-04,7.33E-04,5.32E-04,3.86E-04,6.09E-04,6.01E-05
1889,284.3313592_18.791164,-0.192429611,0.42996247,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.19E-04,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
557,181.0689671_8.158339,0.109185373,0.656354342,1,1.25E-03,1.83E-04,3.57E-04,1.23E-03,1.05E-03,2.89E-04,1.37E-04,2.08E-04,1.15E-03,5.95E-04,5.20E-04,3.40E-04,3.50E-04,4.38E-04,9.28E-04,7.90E-04,6.10E-04,8.08E-04,1.72E-10
2605,528.4103062_25.269373,0.177202873,0.467994721,1,4.84E-10,3.34E-04,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2359,205.1588341_23.4213,-0.265897829,0.271203861,1,4.84E-10,2.22E-10,4.25E-04,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,3.19E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2462,354.3109999_24.070242,0.196093508,0.421061763,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,4.40E-05,2.94E-10,2.02E-04,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.53E-04,3.71E-04,4.52E-04,4.52E-10,2.67E-04,5.84E-04
1181,171.0918702_12.426884,-0.513881544,0.024405935,1,3.25E-04,1.12E-05,1.40E-04,2.69E-04,3.29E-04,1.60E-04,2.66E-10,4.74E-05,2.09E-04,1.94E-04,1.94E-04,5.08E-10,4.96E-10,4.72E-10,2.57E-05,5.18E-10,4.52E-10,8.12E-05,1.72E-10
2537,354.311033_24.597626,0.221830509,0.361380502,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,5.48E-05,2.94E-10,4.42E-04,2.66E-10,2.74E-10,5.08E-10,4.96E-10,8.34E-04,6.15E-04,8.45E-04,4.52E-10,5.05E-04,9.29E-04
1505,236.128223_15.74111,-0.228394466,0.346974176,1,0.00062607,0.001647645,0.001421059,0.000602709,0.000668145,0.002443909,0.002526149,0.002859363,0.000543471,0.000762725,0.001019723,0.004259457,0.000812594,0.000242399,0.00051986,0.000354417,0.000593464,0.000616937,0.000950326
1242,176.0708269_12.852554,-0.487949271,0.034053468,1,4.66E-04,7.35E-05,3.81E-04,6.59E-04,7.21E-04,3.50E-04,2.66E-10,2.14E-04,5.19E-04,4.58E-04,5.09E-04,5.08E-10,4.96E-10,4.72E-10,7.34E-05,2.58E-05,4.52E-10,3.59E-04,1.72E-10
2360,277.2162687_23.429667,-0.650764119,0.002549921,1,4.84E-10,1.26E-04,1.39E-04,3.97E-10,6.56E-05,2.03E-04,2.05E-04,2.22E-04,5.17E-10,1.02E-04,1.14E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.04E-04
2652,455.3455311_25.706797,-0.26964399,0.2642532,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,1.32E-05,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,3.84E-04
1141,164.1071876_12.08805,-0.584601799,0.008569291,1,0.001582231,0.003513863,0.003867843,0.001392738,0.002028581,0.00600482,0.005450661,0.006399685,0.00120882,0.002067287,0.00262227,0.000527302,0.000603407,0.000978285,0.001241515,0.000845502,0.000912017,0.001322729,0.000988285
427,147.0650655_7.601389,0.17720205,0.467996822,1,4.84E-10,2.09E-03,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2261,270.2428392_22.630964,-0.262677606,0.277268737,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.13E-03
2343,366.3115209_23.252445,-0.259262248,0.283792059,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,2.40E-05,5.25E-10,5.18E-10,4.52E-10,3.55E-10,2.46E-04
2396,320.2559462_23.652718,0.314460475,0.189787729,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,4.26E-04,8.13E-05,1.28E-03,2.66E-10,2.74E-10,5.08E-10,4.96E-10,2.01E-03,1.70E-03,2.08E-03,1.39E-04,1.25E-03,1.42E-03
2826,476.3506475_27.178858,-0.424839954,0.069812039,1,4.84E-10,4.14E-04,2.58E-10,3.97E-10,4.22E-10,2.99E-04,9.67E-04,5.29E-04,5.17E-10,2.66E-10,2.77E-05,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.25E-03
524,147.0651156_8.0094595,0.177202604,0.467995409,1,4.84E-10,4.61E-04,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
576,293.099317_8.291044,0.177202436,0.467995837,1,4.84E-10,6.03E-04,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1361,391.2092072_14.308173,-0.24995616,0.302041094,1,4.84E-10,2.22E-10,1.93E-04,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.15E-04,5.08E-10,4.96E-10,7.63E-05,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2085,790.4047321_20.610405,-0.284186849,0.23833705,1,1.36E-03,2.22E-10,1.88E-04,9.83E-04,1.32E-03,9.80E-04,2.39E-04,5.06E-04,4.22E-04,5.47E-04,2.74E-10,4.11E-04,4.01E-04,4.72E-10,1.40E-04,5.18E-10,1.38E-03,3.86E-04,5.67E-04
2425,514.3771077_23.819996,-0.320480971,0.180989694,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.20E-04,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,5.67E-04
253,210.0764198_6.6599092,-0.544884025,0.015844882,1,4.84E-10,1.85E-04,2.80E-04,3.97E-10,2.11E-05,4.59E-04,2.18E-04,3.21E-04,5.17E-10,2.19E-04,2.63E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2710,431.2791191_26.144945,-0.115492261,0.637766887,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,1.93E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1670,293.2111439_16.553526,-0.689419683,0.001092771,1,1.50E-04,1.76E-04,2.32E-04,1.45E-04,1.93E-04,2.90E-04,3.30E-04,3.28E-04,5.17E-10,2.36E-04,2.41E-04,2.79E-04,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.07E-04
1899,203.1796534_19.07119,-0.257498912,0.287196649,1,8.25E-05,2.22E-10,1.56E-03,2.33E-04,1.00E-04,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.60E-04,1.62E-03,5.08E-10,4.96E-10,5.98E-04,5.25E-10,5.18E-10,9.90E-05,2.78E-04,1.72E-10
3170,591.3653451_29.848923,-0.260511077,0.281395947,1,4.84E-10,2.22E-10,1.52E-04,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,1.93E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1061,525.2858937_11.281068,0.348142043,0.144112223,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,1.76E-04,5.25E-10,5.18E-10,4.92E-04,5.07E-04,1.72E-10
2850,397.2366172_27.29875,-0.115493689,0.637762702,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,6.44E-03,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
589,553.3022493_8.3990555,0.46335574,0.045714067,1,1.37E-03,1.38E-04,1.96E-04,1.62E-03,9.83E-04,1.70E-04,1.03E-04,1.37E-04,1.46E-03,5.17E-04,4.06E-04,6.35E-04,8.09E-04,8.20E-04,1.44E-03,1.30E-03,1.23E-03,1.33E-03,1.72E-10
1590,373.1985883_16.29291,-0.232557447,0.338012288,1,4.84E-10,2.22E-10,3.23E-04,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,3.47E-04,5.08E-10,4.96E-10,2.10E-04,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1930,221.1900332_19.319427,-0.270503935,0.262673549,1,8.32E-05,2.22E-10,9.37E-04,1.94E-04,4.60E-05,3.06E-10,2.66E-10,2.94E-10,5.17E-10,1.65E-04,1.01E-03,5.08E-10,4.96E-10,3.56E-04,5.25E-10,5.18E-10,4.52E-10,1.92E-04,1.72E-10
664,192.0657546_8.839087,0.072951573,0.766622212,1,6.24E-04,1.42E-04,2.03E-04,5.80E-04,4.62E-04,2.37E-04,4.26E-05,1.69E-04,4.78E-04,2.54E-04,2.60E-04,1.22E-04,1.60E-04,2.47E-04,4.36E-04,3.75E-04,3.25E-04,4.00E-04,1.72E-10
1701,371.18293_16.750397,-0.195863019,0.421618775,1,4.84E-10,2.22E-10,2.86E-04,4.31E-05,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,4.39E-05,3.51E-04,5.08E-10,4.96E-10,2.64E-04,5.25E-10,5.18E-10,4.52E-10,8.14E-05,1.72E-10
1965,557.1917879_19.608435,0.232396387,0.338356476,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,6.59E-04,1.72E-10
2847,229.1221326_27.29875,-0.115493157,0.637764261,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,4.93E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
413,244.1373074_7.4856496,0.416190025,0.0763283,1,7.27E-04,1.46E-04,1.91E-04,7.66E-04,5.77E-04,1.93E-04,1.78E-04,1.85E-04,7.51E-04,3.20E-04,2.79E-04,3.81E-04,4.16E-04,4.50E-04,7.41E-04,6.65E-04,6.04E-04,6.19E-04,4.43E-05
2150,357.2036607_21.192808,-0.261230848,0.280020614,1,4.84E-10,2.22E-10,2.00E-04,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.47E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2620,484.3840938_25.37528,0.177202614,0.467995383,1,4.84E-10,4.54E-04,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2004,402.144902_19.914682,0.60999078,0.005550063,1,2.18E-04,2.22E-10,3.81E-05,2.51E-04,1.45E-04,3.06E-10,2.66E-10,2.94E-10,2.39E-04,1.00E-04,7.73E-05,2.63E-04,2.29E-04,1.33E-04,2.17E-04,2.06E-04,2.28E-04,2.28E-04,1.72E-10
2552,432.2493623_24.750038,0.232397378,0.338354359,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,2.09E-04,1.72E-10
1929,203.1797189_19.323235,-0.265061099,0.27277173,1,4.84E-10,2.22E-10,3.14E-04,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,3.23E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2743,544.2440645_26.308855,0.266387082,0.270289702,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,2.30E-04,7.20E-04,1.41E-04,4.52E-10,9.33E-03,1.72E-10
2413,189.1638057_23.738615,-0.235730914,0.33127226,1,4.84E-10,2.22E-10,7.34E-04,6.30E-05,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,1.35E-04,7.64E-04,5.08E-10,4.96E-10,3.26E-04,5.25E-10,5.18E-10,4.52E-10,1.58E-04,1.72E-10
2659,491.3560127_25.751999,-0.175166132,0.473206756,1,4.84E-10,3.07E-04,2.58E-10,3.97E-10,4.22E-10,1.95E-04,7.25E-04,4.07E-04,5.17E-10,2.66E-10,2.74E-10,5.08E-10,6.02E-04,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.12E-03
425,132.1020637_7.560867,-0.72460984,0.000449607,1,1.55E-04,7.01E-05,1.93E-04,1.23E-04,1.92E-04,2.17E-04,1.15E-04,1.68E-04,5.17E-10,1.83E-04,1.92E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,5.19E-05,1.72E-10
1234,319.1403031_12.839349,0.693613433,0.000989306,1,7.96E-04,1.53E-04,1.88E-04,9.03E-04,6.26E-04,1.79E-04,1.56E-04,2.07E-04,9.88E-04,3.43E-04,2.58E-04,7.76E-04,9.65E-04,7.91E-04,1.04E-03,1.06E-03,1.13E-03,8.70E-04,4.40E-05
2515,303.1953467_24.430162,-0.262675478,0.277272771,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.03E-04
2661,299.2775047_25.70928,-0.148504313,0.544017151,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,1.04E-04,4.72E-10,5.25E-10,4.17E-05,6.21E-05,4.56E-05,7.75E-04
1048,260.1130837_11.171342,0.607576834,0.005792939,1,0.006103413,0.001411229,0.001520931,0.006509688,0.004596447,0.00173388,0.001763779,0.001926614,0.007032732,0.002512095,0.001983335,0.004884097,0.005554057,0.005145652,0.007296003,0.006942298,0.006741767,0.005675497,0.00074716
1610,247.1329644_16.327188,0.036708648,0.881399034,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.49E-04,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
944,273.1674228_10.482309,-0.433805742,0.063504965,1,4.84E-10,1.33E-04,1.40E-04,3.97E-10,4.22E-10,2.80E-04,2.58E-04,2.97E-04,5.17E-10,2.66E-10,2.74E-10,5.08E-10,1.32E-04,4.72E-10,5.25E-10,5.18E-10,2.15E-05,3.55E-10,4.46E-04
2272,282.2426443_22.759281,-0.262676811,0.277270244,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,2.39E-04
