row ID,row m/z,row retention time,L9.mzML Peak area,CE.mzML Peak area,L5.mzML Peak area,L10.mzML Peak area,L8.mzML Peak area,L4.mzML Peak area,L2.mzML Peak area,L3.mzML Peak area,L11.mzML Peak area,L7.mzML Peak area,L6.mzML Peak area,L17.mzML Peak area,L18.mzML Peak area,L15.mzML Peak area,L13.mzML Peak area,L14.mzML Peak area,L16.mzML Peak area,L12.mzML Peak area,L1.mzML Peak area
2800,473.2532688,26.95894,0,0,0,0,0,0,0,0,0,956438.3,0,0,0,0,0,0,0,0,0
2369,205.0972883,23.483503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045860.8,0
1454,313.2374042,15.33226,995273.75,200527.9,47569.54,1364156.6,854989.94,0,281005.1,48221.58,1041597.3,729986.94,478438.88,593288.94,696754.3,719485.9,1018900.5,919097,1107312.5,1283194.6,224096.33
2751,550.4057267,26.38002,0,0,0,0,0,0,1098501.1,0,0,0,0,0,0,0,0,0,0,0,4482890
3071,644.4568314,28.826004,0,52869.79,0,0,0,0,1232944.4,0,0,0,0,0,0,0,0,0,0,0,4273883
3211,494.3620615,30.42985,0,0,0,0,9598056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,342.202694,11.232036,1180322.5,561485.5,388431.56,1609638.8,1035236.9,374454.56,607071.7,548866.44,1308542,898180.1,622271.44,1056044.6,1428011.5,1219237.9,1445009.2,1406984.8,1686824.1,1624712.6,343645.97
2926,787.4267511,27.84262,0,294889.4,0,0,0,111490.87,494091.28,391854.88,0,0,0,0,0,0,0,0,0,0,685226.94
142,231.1205343,5.28114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2827825.5
216,264.1319778,6.3995934,674022.6,51620.766,544623.6,692718.6,630234.75,426543.03,327918.47,355166.03,544930.75,664905.3,681669.9,0,0,155967.12,413476.53,311117.94,158622.72,512344.34,0
1243,329.1246195,12.920888,0,0,0,170184.36,0,0,0,0,102363.7,0,0,460672.22,633925.25,363849.25,322390.75,398520.78,626822.8,329924.53,0
1860,194.1178011,18.457644,1728022.9,8944252,6885348.5,2047368.6,2015383.6,1.03E+07,1.30E+07,1.28E+07,1454287.1,3319123.8,4015458.5,3383667.2,7896845,794730,1216513,942539.5,1059719.9,2287059,3810702.8
1845,237.1849841,18.20134,0,0,1219623.4,0,0,0,0,0,0,0,1236416,0,0,0,0,0,0,0,0
2705,356.3271504,26.057405,0,0,0,0,0,0,0,0,0,0,0,0,0,481345.28,50474.06,344877.34,49618.93,164966.73,2647421
2730,320.2559914,26.312408,227690.38,0,0,527174.1,106876.45,0,1371121.4,104253.984,1833388.9,0,0,1344562.2,2116683.2,3715132.8,2295184.2,3357815.2,1948879.1,1037649,1.69E+07
1823,195.1381883,17.899876,982663,583853.75,636079.5,1141156.4,983468.2,549911.2,625425.5,592133,759295.4,915364.1,815126,1193167.5,237113.69,322765.66,630851.7,545083.25,542473.56,825019.75,464720.06
2171,221.1900185,21.37733,0,0,3003819.8,0,0,0,0,0,0,240212.95,2785270,0,0,465690.44,0,0,0,233121.48,0
3010,829.4726108,28.387848,344054.28,930689.8,524205.72,324844.44,241353.22,758275.9,261396.22,819720.4,528694.44,322072.94,581694.4,0,0,0,0,0,0,320271.3,795178.94
2156,253.1798566,21.273315,0,0,602180.3,0,0,0,0,0,0,0,624994.3,0,0,0,0,0,0,0,0
2878,512.3734584,27.462826,0,0,0,0,0,0,0,0,0,924077.5,0,0,0,0,0,0,0,0,0
1371,283.1078852,14.482734,1100254.8,348665.7,592406.75,1564229.5,1076914.2,432381.97,102589.69,300241.03,1180683.8,867078.06,756564.56,715272.25,828648.6,754738.9,1096410.4,1003845.2,1150043,1445060.2,0
3271,351.267866,31.171288,0,0,0,0,0,0,0,0,0,2420069.8,0,0,0,0,0,0,0,0,0
122,168.0995971,5.0240183,1701654.2,4501491,6255436,1466445.8,2569447.5,7020238.5,5970938,6488317,926360,3340771,5330672,211059.55,235569.27,526630.94,903163.9,688069.6,494636.38,1039532.1,1910499.8
1605,376.1748862,16.31581,0,3.58E+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,169.0496882,5.659552,1058457.2,0,271987.3,1658440.2,883721.5,0,0,0,1091214.6,648680.2,492548.7,213878.8,337030.88,622095.8,1123771.6,1159004.8,866317.5,1480430.8,0
2297,521.3668435,22.9077,0,0,0,0,0,0,651538.25,0,0,0,0,582593.4,0,0,0,0,0,0,2044090.8
2719,572.4187772,26.214573,0,0,0,0,0,0,926423.44,0,0,0,0,0,0,0,0,0,0,0,4143108.5
1547,375.1702287,16.010706,0,0,0,0,0,0,0,0,0,1.20E+07,0,0,0,0,0,0,0,0,0
1421,607.3810674,15.099978,2768151.5,3524692.8,2722393.8,2948095.5,2299662.5,2887317.2,5071992.5,3965074.8,3229309,2733285,2791345.5,1408465.8,1539912.6,1143952.6,1828970.1,1530608.4,2016443,3111517.5,6413990.5
2683,447.3298192,25.992521,0,1281958.2,0,0,0,621631.1,2639108.2,1411842.5,0,0,0,0,755689.25,0,0,0,0,0,5586147.5
1747,173.1174316,17.308422,686018.3,268064.94,333123,894581.7,669935.9,250762.53,337810.88,316910.22,613382.06,575001.4,489045.7,534148.06,166210.77,237681.97,503861.94,422043.94,473983.44,690546.8,235808.1
1548,413.1263296,16.010706,0,0,0,0,0,0,0,0,0,990458.6,0,0,0,0,0,0,0,0,0
1277,291.2724612,13.296749,410914,0,225703.69,1069198.5,1291940,0,0,251721.45,961089,917671.44,740966.3,584262.1,1199708.9,2246408.5,1156858.4,2323815.5,2969984.2,398128.06,762926.25
1928,336.2511153,19.318108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877599.8
3100,280.2633437,29.090012,0,0,0,0,0,0,1498612.2,51585.36,1515698.6,0,0,0,55957.7,4251338,2454141,3626578,49574.117,2713387.5,3.98E+07
1445,253.1068264,15.288165,0,2453548.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,299.2005281,16.525673,840079.56,0,7728849,1367309.9,786220.2,0,0,0,0,1663604.5,7979834,0,0,2665231.8,0,0,984740.3,1692444,0
1888,383.2769398,18.77882,534244.94,0,0,740429.75,498260.4,0,0,0,505677.4,336260.8,161624.34,577998.56,331336.72,236290.25,577198.8,468623.28,508700.62,640597,0
1200,407.1353086,12.539806,54064.117,288598.8,0,394814,0,0,0,0,239615.02,0,0,806986.2,1443408.2,743916.25,436250.97,620105.2,1180105.8,501942.6,0
2362,317.2088857,23.427858,0,449025.84,669404.8,0,222537.84,621319.3,707308.75,601525.25,0,368379.53,561176.9,0,0,0,0,0,0,0,0
3183,615.4545162,30.036276,0,563861.8,0,0,0,0,943888.4,0,0,0,0,0,0,0,0,0,0,0,5843344.5
1420,647.3728622,15.098691,6964056,7230739.5,6983158,6368140,6569742.5,7743088.5,9186988,8421046,7533292.5,6950344.5,7027349.5,3799922.8,3493612,3339354,4767927,4114638.8,4093248.5,6227287,8946850
2686,520.3422632,26.009295,0,0,0,0,0,0,0,0,0,616806.1,0,0,0,0,0,0,0,0,0
3249,398.362707,30.907892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482474.9
3267,435.4194079,31.097498,0,0,0,0,0,0,1178093.1,5537062.5,0,0,0,0,0,0,0,0,0,0,81722.05
3174,468.3528647,29.880905,0,833509.75,0,0,0,55489.81,2189834.8,291652.06,0,0,0,0,0,0,0,0,0,0,4767819.5
2385,296.2584307,23.600708,0,0,0,0,0,0,493369.12,0,334853.78,0,0,0,0,1617060.8,748402,1150378.1,0,1056621.5,1.88E+07
994,277.1185394,10.816546,1901233.2,776171.4,514078.8,2786689.2,1597568.8,430699,398754.3,465620.3,2405966.5,1215442.9,843922.6,2929411.5,3814610,2813463,2926715.8,3229737.5,4210748,3225231,0
116,279.0976721,4.9018483,648568.9,494033.94,0,1077583.1,447007.06,0,49589.77,0,926134.75,286160.22,0,2637549.8,4018323,2318974,1518712.6,2031491.5,3662442.8,1593561.1,0
2014,317.2110382,19.933119,6182792.5,0,4.30E+07,8520936,5767936.5,0,0,0,695388,1.07E+07,4.37E+07,0,0,1.61E+07,985513.1,229940.72,6002622.5,1.09E+07,169344.75
208,259.1078974,6.3083324,564566.8,0,0,704349.44,384041.75,0,0,0,587109.75,227292.08,0,310083.4,496833.22,398979.44,544429.94,754998,633607.4,1364448.9,0
1298,388.2695681,13.50515,0,0,1597691.5,104249.125,0,0,0,0,0,182257.23,1451659.9,0,0,394551.62,0,0,0,114256.69,0
624,271.1174615,8.575723,0,2044585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,366.3116586,26.294294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372607.6
1228,155.1068263,12.811954,0,1155237.6,967850.75,0,0,1603116.6,1974078.1,2070999,0,433290.7,573561.44,0,0,0,0,0,0,0,475130.7
1201,185.0711918,12.580186,3365487.5,949607.5,550876.44,5035698,2480567.5,214083.5,0,0,4182571,1760415.5,1068276.6,6494518.5,9064240,6075003.5,5658354.5,6530856,9666811,6194368.5,0
1297,274.1075766,13.492894,732281.25,0,0,894095.56,628113.75,0,0,0,552492.3,602326.4,269046.12,167032.97,294339.62,307629.38,486606.4,413688.66,588177.6,769998.06,0
2875,659.4629968,27.451685,0,0,0,0,0,0,314820.78,0,0,0,0,0,0,0,0,0,0,0,2343283.2
2322,278.2113418,23.083015,0,0,2009605,0,0,0,0,0,0,0,1890597.5,0,0,0,0,0,0,0,0
3026,483.35841,28.47812,0,2237566,208511.66,0,0,1005194.1,3947422.5,2057055.8,0,0,226915.4,0,0,0,0,0,0,0,8798853
2623,477.3586667,25.422745,0,0,0,0,0,0,811242.8,0,0,0,0,0,0,0,0,0,0,0,3231656.8
339,237.0758778,7.1232333,1549909.2,892917,1233406.9,1703073.1,1584977.1,1072139.5,908147.2,1000563.4,976233.25,1653841.1,1525281.2,0,47763.79,307378.06,721916,556486.44,487334.5,1015824.75,242064.69
821,237.0758509,9.691589,49464.383,458334.7,525051.9,0,172992.92,632011.3,525315.7,648503.5,0,386907.9,450484.03,0,0,0,0,0,0,0,0
2718,390.2636541,26.241888,0,0,0,0,0,0,0,0,0,2174698.2,0,0,0,0,0,0,0,0,0
2407,336.2507135,23.721663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7368959
1945,205.1952046,19.459589,1.14E+07,4.37E+07,4.72E+07,1.18E+07,1.56E+07,5.89E+07,6.52E+07,6.48E+07,8089205.5,2.59E+07,3.31E+07,7.16E+07,2.66E+07,4046036.5,7261995.5,5450570,5251974.5,1.18E+07,3.58E+07
2235,263.0815492,22.401266,0,402742.22,813147.9,0,0,904649.6,286524.06,628018.7,0,315728.12,668283.25,0,0,0,0,0,0,0,0
1838,294.2429695,18.144068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686539.7
2215,314.2689461,22.079803,0,0,0,0,0,0,0,0,0,0,0,0,0,612703.56,0,479990.62,0,330840.7,5536352.5
2687,542.3240282,26.009295,0,0,0,0,0,0,0,0,0,612307.8,0,0,0,0,0,0,0,0,0
2388,221.1900323,23.629265,0,0,2644094.2,0,0,0,0,0,0,49209.414,2467450.2,0,0,0,0,0,0,0,0
698,174.0552075,9.091878,1740769.4,618278,842555.7,2124622.5,1587929.2,674921.1,316916.1,564119.3,1555796.9,1547482.8,1213730.8,602870.44,643227.7,842508.44,1282508.2,1091385.8,1097410.1,1705302.2,0
907,134.0602056,10.329811,0,704860.6,1123839.9,0,307685.34,1316638.9,782333.9,1120944.6,0,551248.2,815065.44,0,0,0,0,0,0,0,0
3252,549.4155028,30.946167,0,3750706.2,58283.78,0,0,2493419,3019188.5,4698126.5,0,0,771720.75,0,0,0,0,0,0,0,3020009.5
1211,295.2271418,12.656119,0,0,0,48243.43,0,0,0,0,0,0,0,466142.5,740987.94,411460.16,215623.55,318334.2,668440.6,164048.86,186519.27
3274,391.2598131,31.184221,0,0,0,0,0,0,0,0,0,3.16E+07,0,0,0,0,0,0,0,0,0
3002,242.2476609,28.355516,1277094.5,0,368712.2,2866745.8,1570299.5,55211.227,1018424.4,211277.33,2764163.5,780930.9,582751.6,3325040.8,3921689.8,1.03E+07,4152753.2,8630175,4981579,4533779.5,2.27E+07
1540,269.0920709,15.9477215,629857.8,0,311234.16,771529.25,616781.4,101546.164,0,0,473273.34,617658,497277,495435.53,0,0,320408.56,175593.81,224639.28,540173.56,0
1565,380.124323,16.189314,0,0,0,232022.03,0,0,0,0,104773.336,0,0,254383.66,442790.7,171929.89,180415.06,254125.67,478904.66,274224.44,0
404,282.191294,7.450576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747910.4
1146,415.1977276,12.121241,1362957.5,798824.4,103089.61,2088620.9,981242.7,0,439826.12,390207.47,1743884.6,803407.9,392317.2,2874036.2,3982747.8,2624244.8,2417804,2683698.5,4021136.5,2504885.2,0
1214,255.0653949,12.705847,986617.2,50006.523,0,1412924.1,788642.8,0,0,0,1290048.2,490540.6,287808.72,1833422.8,2347743.2,1717574.8,1605529.8,1856371.1,2526730,1662152.4,0
1671,360.1805892,16.55886,720374.75,414229.7,517823.72,945383.25,699010.8,595751.5,525073.06,624944.7,653249.6,784642,605669.1,236106.75,0,51053.117,485768.84,310493.53,395925.5,762295.25,51674.03
2516,613.4913226,24.432318,0,0,0,0,0,0,0,0,0,0,0,0,0,482889.97,0,414122.9,0,236762.98,4111473.2
1835,256.09684,18.132738,1059510.2,3986479,4296893,1147023.6,1269886.2,6351983,7021590,7869298,706890.56,2154055.8,2704747.5,7810272.5,1107529.5,0,433644.75,283579.75,221617.75,1122045.5,156376.28
1029,349.11834,11.103967,0,0,0,0,0,0,0,0,0,4589316,0,0,0,0,0,0,0,0,0
2414,265.1950295,23.736547,100780.31,0,4024442.8,393090.6,215852.1,0,0,0,0,736255.56,3899055.5,0,0,1118638.1,0,0,234155.62,675770,0
2443,387.1931668,23.929413,521095.44,0,2623424.5,719738.56,465646.53,0,0,0,0,527065.2,2712890.5,0,0,1037406.6,0,0,430954.03,717336.5,0
2757,608.4291673,26.43322,0,0,0,0,0,0,1013165.7,0,0,0,0,0,0,0,0,0,0,0,3179209.8
2065,299.2774938,20.444815,0,0,0,0,0,0,0,0,0,0,0,0,0,305890.97,0,172002.4,0,101541.62,1037689.56
2848,271.132555,27.29875,0,0,0,0,0,0,0,0,0,1279361.6,0,0,0,0,0,0,0,0,0
2190,326.1499258,21.775642,2074797.8,707981.1,1014482.75,2684950.5,1867580.9,799800.75,393659.56,641783.2,2009398.9,1651538.2,1324025.5,1049841.4,2613644,1192448,1930736.8,1725332.5,1958136.4,2423444.2,0
2256,455.2425209,22.589354,0,0,0,0,0,0,0,0,0,2805702,0,0,0,0,0,0,0,0,0
2023,335.1966409,20.003119,292642.97,517232.97,544876.94,343107.16,301979.97,730909.1,711443.06,824306.56,0,471783.7,507580.03,1522837.4,0,0,0,0,0,0,166214.06
718,166.086432,9.184498,1048597.8,358421.28,277009.34,1528417.4,934367.44,262560.62,207638.12,315172.12,1281249.9,779758.5,542880.25,1146571.4,1459420.9,1221444.2,1374218,1360295,1780876.6,1582344.4,0
2954,549.3974483,28.062256,0,1530959.4,0,0,0,728099.7,3502019.8,1507915.4,0,0,54687.06,0,0,0,0,0,0,0,8790143
844,342.1812875,9.839177,403025.38,118209.61,0,644124.94,296267.22,0,174175.39,161619.28,442379.06,247215.48,157304.53,713112.25,906069.1,654112.56,644206.75,681334.44,970964.56,699131.06,51648.32
2371,293.0766946,23.483503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687119.25,0
3165,370.3313279,29.805895,0,0,0,1557152.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48431.457
1088,223.0967028,11.561319,0,0,0,0,0,0,0,0,0,627780.94,0,0,0,0,0,0,0,0,0
1809,661.3893825,17.765045,174814.03,474814.22,284213.8,154167.25,158934.73,449532.5,729707.8,579234.5,261486.52,180650.61,311286.47,344282.66,0,0,0,0,0,52632.89,1021238.6
2998,674.4859689,28.29772,0,0,0,0,0,0,635134.6,0,0,0,0,0,0,0,0,0,0,0,3108458
1494,351.2162449,15.602872,341137.34,0,340597.1,463346,0,0,0,0,0,0,819017.06,0,0,163233.64,0,0,0,0,0
486,193.1436734,7.952219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794080
1364,343.1403192,14.316033,447773.03,0,0,779560.9,172284.81,0,0,0,618977.5,0,0,1161866.8,1682305.5,1033213.9,989828.94,1079587.1,1716829.4,946248.25,0
1897,558.4214488,19.057613,0,3683321.2,1629496.5,0,0,2905932,6642191.5,4676875,0,51010.008,1088486.6,4925778.5,0,0,0,0,0,0,9596447
200,196.1334864,6.157256,911249.75,518482.78,689194.4,1020773.5,1062808.2,515192.72,659313.5,652535.94,546532.44,955514.8,1070214,0,0,113823.15,328296.34,255383.1,121463.48,527413.6,312122.06
724,161.0710235,9.216439,964596,295175.78,680160.25,927303.6,1055580.5,493990.5,0,293045.8,523316.38,1057641.5,1009033.2,0,0,0,223915.4,51220.406,0,465363.44,0
330,174.1127068,7.090231,0,0,0,0,0,0,0,0,0,96143.47,0,214905.53,502076.06,583121.06,103376.85,482233.94,531040.9,413881.22,1610377.6
1826,262.1439884,17.95039,0,0,0,0,0,213623.05,392337.97,390512.2,0,0,0,758080.9,0,0,0,0,0,0,0
2305,312.2533487,22.96981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055583.5
3280,331.2838378,31.244371,0,7694821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3045,598.2909905,28.685865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224755.4,0
1380,556.3961395,14.56989,0,0,0,0,0,0,0,0,196278.84,0,0,120412.9,421820.72,201216.5,54331.07,56472.766,429109.06,371585.28,0
699,392.1819168,9.084786,0,0,0,0,0,0,0,0,0,0,0,379291.34,832466.9,249055.12,98385.836,271291.3,624085.75,157557.97,0
2714,413.2319305,26.181831,0,0,0,0,0,0,0,0,0,5885101,0,0,0,0,0,0,0,0,0
1638,333.2635873,16.396774,2445438,837227.2,996894.8,3080994,2278067.5,672064.3,1235670,993994,2264642,1903060.5,1437782.2,1434270.6,1257417.9,1433422.1,2151455.8,1994460.8,2223411.8,2645633.8,1232417.8
1698,195.1382018,16.73336,1300888.9,628795.9,692424.25,1532325.8,1219198.4,561126.7,751782.1,641538.75,1098665.8,1109800.1,854591,684486.8,435838.34,494526.94,898151.56,708536.06,861455.06,1211940.6,592310.7
2451,352.2248794,23.943079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3384101
2219,396.2533987,22.12108,0,0,0,0,0,0,0,0,0,1044938.1,0,0,0,0,0,0,0,0,0
3080,622.4441582,28.931875,0,576954.2,0,0,0,0,1905707.9,295521.8,0,0,0,0,0,0,0,0,0,0,5732376
2493,280.2635923,24.290813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E+07
2609,505.2329371,25.304598,0,2553746.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,260.1131441,11.532598,572969.44,106491.89,0,821242.44,522001.03,0,107163.7,101522.87,657567.6,377407.94,210678.28,499119.5,703938.06,545708.56,779814.06,761416.44,925774.8,910935.25,0
2855,479.2393774,27.29875,0,0,0,0,0,0,0,0,0,5.24E+07,0,0,0,0,0,0,0,0,0
861,273.1599369,9.91945,0,266859.2,0,159030.22,0,0,286996.5,58238.51,0,0,0,789194.5,1024496.25,494464.28,303808.72,435506.3,882183.4,318467.78,159796.33
3299,308.2946537,31.562569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2993242.2
341,277.0683352,7.126494,2253908,1381605.6,2075410.2,2017117.4,2473650.8,1788541.6,1530070.5,1728589.6,1711647.8,2386767.2,2434960.5,0,0,310854.12,1104506.9,674513.25,220775.27,1250592.4,221117.66
2230,294.2429835,22.294485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813289.8
1119,195.1383241,11.874374,0,0,744179.9,0,0,0,0,0,0,0,698088.25,0,0,0,0,0,0,0,0
1317,317.2112257,13.744042,0,0,1039591.25,0,0,0,0,0,0,0,971542.94,0,0,239948.95,0,0,0,0,0
2325,455.327167,23.1574,0,0,0,0,0,0,821655.1,421207.8,0,1038547.75,0,0,285932.75,0,0,0,0,0,1941348.4
2437,349.2372098,23.928127,1416285.8,0,1.18E+07,2095079.5,1425155,0,0,0,0,2875279,1.23E+07,0,0,3509019.5,0,0,1281051.9,2481525,0
1389,346.1651402,14.6977215,745252.9,259475.25,315145,1011348.5,623639,249026.16,237095.58,297996.94,694145.75,573666.75,429681.75,407002.53,524762.2,478728.53,731170.94,633159.25,692539.2,880423,0
559,180.0655899,8.156984,2.87E+07,1.08E+07,1.62E+07,3.41E+07,2.79E+07,1.26E+07,7561054,9903581,2.49E+07,2.52E+07,2.11E+07,8537098,9350056,1.25E+07,2.00E+07,1.75E+07,1.61E+07,2.61E+07,2133682.2
1381,391.1653635,14.576437,0,0,0,0,0,0,0,0,0,832933.94,0,0,0,0,0,0,0,0,0
2269,334.2352806,22.720125,0,0,0,0,0,0,0,0,0,0,0,0,0,216382.08,0,50503.97,0,0,2523353.2
1885,253.106962,18.726915,0,1231875.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,387.1804051,18.987959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895652.2
2071,419.2985577,20.496492,0,0,0,0,0,0,522286.78,0,0,0,0,432401.4,0,0,0,0,0,0,1265070.2
241,210.0764378,6.5949183,161462.64,638100.75,735687.1,423631.8,223667.69,955723.9,654232.9,905756.9,221146.64,551324,596742.06,295177.8,492512.2,352522.03,367050.5,373010.12,561669.44,458156.6,0
2242,292.2269753,22.45004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593498.2
1902,219.1743476,19.112688,645641.25,0,7519668,992036.75,618364.6,0,0,0,0,1287913.8,7563458.5,0,0,1618006.6,0,0,462561.4,1100881.2,0
178,233.0922458,5.8328037,547885.7,0,0,764738.3,423078.88,0,0,0,565618.4,309166.75,168024.52,314297.7,453868.4,500124.78,537689.75,566024.8,710990.6,688377.7,0
2118,405.0580054,20.94552,5040256,6458654.5,3477337.2,5985121,4210266.5,3747032.8,3008443.5,3404260.2,6387919,3865071,3775412.8,8094844.5,1.17E+07,6456569,8041324,7905053,1.02E+07,8844681,922687.1
573,287.1466217,8.228636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033981.4
506,309.0732002,7.9864864,0,3101120.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,194.0814765,11.790605,2521012,2416553,3884023.5,1188578.1,3110341,3283002.5,1813773.6,3006981.5,942459.6,3720762.2,3511421.8,0,0,0,381621.44,279605.28,0,985711.8,0
2642,182.1541691,25.5981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196158.4
2015,203.1795735,19.934282,0,0,1953543.5,0,0,0,0,0,0,0,1819517.5,0,0,213247.77,0,0,0,0,0
3141,388.3204319,29.575384,0,0,0,0,0,0,0,0,0,5027974.5,0,0,0,0,0,0,0,0,0
574,340.1544267,8.272092,0,0,0,0,0,0,0,0,545990.3,0,0,0,0,0,0,0,0,0,0
793,134.0965043,9.599092,3532596.2,8935418,1.26E+07,4460573,5949416.5,1.12E+07,1.27E+07,1.39E+07,2721212,8353840,1.04E+07,1101057,1599959.2,1424457,1531997,1550767.8,2321900,3523348,3551309.2
1717,369.203936,16.973509,595354.25,0,0,661953.4,586264.7,0,0,0,584812.06,399973.03,225630.77,100318.57,54043.83,167173.7,462729.97,432661.78,302227.5,495574.3,0
384,282.0972064,7.36839,0,0,0,0,0,0,0,0,0,697425.94,0,0,0,0,0,0,0,0,0
113,206.1389609,4.8673673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059485.2
1966,328.2484073,19.633688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051961.9
3295,622.4629965,31.53991,0,0,0,0,0,0,273878.88,0,0,0,0,0,0,0,0,0,0,0,4349513.5
1285,181.0861008,13.411759,2558896.5,2426638.5,3681914,2451088,3177199,3350461.2,2224547.2,2835359.5,1299864.5,3552243,3820271,108604.39,157823.3,559970,820286.2,598558.8,599026.1,1231583.6,435443.6
2700,172.1332505,26.074303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4178012.2
1731,279.0765645,17.157381,676882,641706.1,1329893.8,683264.44,881280,1173747.8,384955.9,717962.5,303524.34,1151164.4,1407203.8,1392032.5,226506.27,0,0,0,0,235434.34,0
2990,488.3518908,28.263577,0,0,0,0,0,0,0,0,0,2630790.8,0,0,0,0,0,0,0,0,0
1342,398.3055095,13.972127,0,0,0,0,0,0,0,0,0,798313.6,0,0,0,0,0,0,0,0,0
1569,298.2457894,16.2552,996830.75,215805.12,314248,1334586.2,927420.5,177425.88,436402.34,323968.44,991656.94,736668.4,560445,624317.56,582859.7,608957.94,982035.56,852681,893821.4,1136915.2,440562.4
583,175.1079203,8.353061,752022.94,150612.66,0,1179304,631166.25,0,0,0,880813.6,511654,312097.5,636574.8,814600.9,731260.5,948199.25,944231.4,1171338.1,1150354,0
2127,296.258473,20.977983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4856665.5
2665,339.3007022,25.784357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086760.5
639,218.2114427,8.714753,1.35E+07,0,3254792.2,3.84E+07,1.92E+07,2626816.5,886403.44,1109537.6,3.88E+07,1.23E+07,9352400,6.84E+07,1.21E+08,3.80E+07,4.31E+07,3.73E+07,8.15E+07,6.54E+07,2.73E+07
2551,790.5884946,24.74356,0,1161514.9,0,0,0,669300.2,3978914.2,2101865.8,0,0,0,0,2499524,0,0,0,0,0,9129970
1013,268.1294108,10.965134,718820.44,108104.73,0,1097329,597310.6,0,0,0,919106.25,448943.34,243277.36,1031908.75,1399615.8,974995.9,1102881.4,1159514.6,1618692.9,1290079.6,0
2418,333.2422532,23.736769,2128693.5,0,2.28E+07,3289057.5,2477904.5,0,0,0,50826.312,5075772.5,2.23E+07,0,0,6595792,303111.78,0,2507765.2,4615248.5,0
1926,252.1596854,19.280336,0,0,0,0,0,53669.844,158362.34,222191.38,0,0,0,720894.2,0,0,0,0,0,0,0
2722,203.1795835,26.27128,0,0,4199262.5,0,0,0,0,0,0,50810.66,3200756,0,0,0,0,0,0,0,0
1800,442.1399124,17.69431,0,0,0,299385.66,0,0,0,0,173135.78,0,0,877382.75,792731,391263.88,341635.1,403659.16,752699,419097.22,0
2298,270.2428457,22.911352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245997
2880,385.2733876,27.474566,0,0,0,0,0,0,0,0,0,5669508.5,0,0,0,0,0,0,0,0,0
1267,341.1474304,13.102881,395620.97,216149.17,298080.06,344810.62,399204.97,238670.95,228361.55,290180.06,177012.83,407578.7,317727.66,0,0,0,0,0,0,160067.42,0
3225,571.4288342,30.606768,0,0,0,0,0,0,653502.4,0,0,0,0,0,0,0,0,0,0,0,5411764.5
1038,359.1351812,11.148507,101638.35,370760.25,0,356389.72,0,0,0,0,254253.75,0,0,950658.2,1588714.5,830500.44,512082.53,667804.5,1344147.9,535205,0
1315,331.0689977,13.718759,1585480.2,482658.7,985910.75,1616531.2,1705507.2,620643.9,0,303410.5,1373766.8,1373084.9,1366029.9,563523.25,323897.25,668096.5,990499.75,872719.4,547647.44,1081375.4,0
