"row ID","MZ_RT","cor"," p_value","p_value_corrected","C7","C8","C9","C10","C11","C12","C13","C14","C15"
"732","335.1389871_15.358839","-0.440621657630448","0.235210746751178","1","1.075343e-04","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"5206","309.2786342_30.357903","0.0294850920457445","0.939976963437359","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","9.461589e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"780","265.0973062_15.533655","0.582501708304985","0.0997858261993451","1","1.486861e-10","8.532794e-05","7.558062e-05","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"4640","397.3310107_28.244593","0.251971843678939","0.513075593377468","1","1.486861e-10","1.079308e-10","8.835574e-11","2.631373e-04","1.764249e-03","2.448987e-03","9.778323e-10","1.223669e-09","1.488487e-09"
"5244","426.8043557_30.53696","0.326540164414423","0.391087665884501","1","1.486861e-10","1.079308e-10","8.835574e-11","5.633796e-06","4.772919e-04","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"839","312.1340009_15.710884","-0.328089665043423","0.388709806684136","1","3.122408e-03","1.543410e-03","8.402249e-05","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3633","291.2681155_25.332138","0.516286359744396","0.154746816371446","1","1.486861e-10","1.079308e-10","8.416145e-05","5.820975e-04","5.350781e-04","2.597125e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"3031","514.3588234_23.164728","0.292075889220537","0.445680260289757","1","7.334432e-06","3.723335e-04","8.219112e-05","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"60","111.0445233_5.043905","-0.588580673049469","0.0954506189739386","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","3.380307e-03","1.591318e-03","2.871472e-03"
"1889","241.1800614_19.043541","0.156483272104989","0.687648504298497","1","1.486861e-10","2.276422e-04","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"5262","464.3580905_30.619507","0.0357863046040384","0.927174497628839","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","1.361468e-04","1.819646e-03","1.615019e-04","1.223669e-09","1.488487e-09"
"2792","614.447051_22.28514","0.395771505670504","0.291703857017099","1","6.671323e-04","4.802920e-03","2.244236e-03","1.956397e-04","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1627","256.0968264_18.1382","-0.282352751889484","0.461652075766709","1","1.029779e-03","6.697159e-04","3.762361e-05","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"4878","564.4208407_28.987799","0.627382333661462","0.0705038992261462","1","1.486861e-10","1.079308e-10","1.855471e-03","4.843526e-03","4.694437e-03","3.208279e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"2795","260.1283555_22.297388","0.706749171772556","0.0332744477823362","1","1.486861e-10","1.079308e-10","1.942355e-04","5.154360e-05","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"2061","572.4009169_19.620567","-0.39109265789614","0.297963954058566","1","4.232733e-04","1.263234e-04","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1813","734.5258071_18.755644","-0.440612878260956","0.235221173228626","1","3.778430e-04","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"295","277.1295507_9.809192","-0.440628902693558","0.235202142621628","1","6.761572e-05","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3650","672.4101904_25.343225","0.711849216462217","0.0314661308797817","1","1.486861e-10","1.079308e-10","2.489759e-04","3.689732e-04","1.552407e-04","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"593","476.1551131_14.544294","0.612139949665873","0.0797483562387878","1","1.486861e-10","1.079308e-10","7.725238e-05","1.040635e-04","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"929","302.3054462_15.9394655","-0.390329782289879","0.298991104716533","1","1.486861e-10","4.496225e-05","1.686947e-04","3.252689e-04","5.154494e-04","9.916970e-04","8.687625e-04","1.315815e-03","7.943808e-04"
"1131","308.185745_16.64885","-0.435507805730061","0.241326348833606","1","8.490592e-04","3.872871e-05","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"4598","542.389352_28.13917","0.695452713037733","0.0375172437262217","1","1.486861e-10","1.079308e-10","5.636660e-04","1.020211e-03","8.397326e-04","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"5117","673.4776809_29.930191","0.585671520588487","0.0975106294229114","1","1.486861e-10","1.079308e-10","7.325205e-04","2.397000e-03","2.040393e-03","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1035","271.1904736_16.345177","-0.353405196640762","0.350832907642867","1","3.712290e-04","1.687586e-04","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1698","208.1334904_18.347698","0.43674461108806","0.239839496968432","1","1.486861e-10","1.992283e-04","9.319404e-05","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"2991","364.248152_22.931816","0.651794374135718","0.0571512782938529","1","1.486861e-10","3.862951e-04","4.828928e-04","1.576464e-05","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3554","303.2317998_25.099995","0.420486342586598","0.259778545695021","1","1.486861e-10","1.079308e-10","8.835574e-11","3.412837e-04","3.201948e-04","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"4642","520.3766383_28.247042","0.68973901769496","0.0397903233855263","1","1.486861e-10","1.079308e-10","4.055706e-04","7.552390e-04","6.164600e-04","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"5050","522.8725733_29.657623","0.433725612002857","0.243477555034032","1","1.486861e-10","1.079308e-10","3.736746e-05","1.693748e-03","1.626178e-03","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"482","174.0915741_13.098576","-0.440623319377177","0.235208773270333","1","9.470965e-05","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"2551","434.3219387_21.395546","-0.354360563043915","0.349439972565498","1","1.162726e-03","5.142027e-04","4.550989e-06","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"4860","791.5592818_28.888983","0.732869912249589","0.0246915324083606","1","1.486861e-10","1.079308e-10","5.686385e-04","4.370333e-04","5.219409e-05","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1057","169.0860281_16.452827","-0.440612088126762","0.235222111613112","1","4.883146e-04","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1656","281.1860202_18.225471","-0.408743008472118","0.274707033210746","1","5.256327e-04","1.123712e-04","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3096","249.2213856_23.43257","0.717080077160186","0.0296792933221082","1","1.486861e-10","1.079308e-10","1.496076e-04","8.621901e-05","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"59","146.1176637_5.0144","-0.573334461461363","0.106546310073008","1","4.998400e-05","2.292802e-05","7.926207e-05","7.533331e-05","1.534130e-10","3.941499e-10","8.495952e-03","3.667556e-03","1.935033e-02"
"894","239.089668_15.824154","-0.103093145621534","0.79183159156731","1","9.534124e-05","1.552921e-04","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"99","228.101958_6.1460643","0.737694498811097","0.023285857379954","1","1.486861e-10","1.885538e-05","5.290083e-05","4.694131e-05","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"2893","293.2112042_22.69384","0.570933813247442","0.108361207442153","1","1.486861e-10","1.079308e-10","2.384738e-04","8.633324e-05","1.299329e-04","3.666938e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"1301","178.1227891_17.176296","-0.428297773196553","0.250092440369301","1","9.388515e-04","9.316667e-05","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1744","441.249955_18.519005","-0.288177013909224","0.452055573755362","1","9.895158e-05","6.946937e-05","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"4210","475.8529024_26.960129","0.794914747814847","0.0104564532000076","1","1.486861e-10","1.079308e-10","8.100674e-04","8.080860e-04","4.441585e-04","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"563","390.2386864_14.100427","0.869806580869097","0.0023030696116755","1","1.486861e-10","2.420806e-04","7.349686e-04","4.534141e-04","1.984084e-04","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3445","790.587692_24.762306","0.711139839733995","0.0317137197701518","1","1.486861e-10","5.202264e-03","4.364773e-03","1.594699e-03","1.043972e-03","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1214","639.4078669_16.899122","0.754270452383821","0.0188607641174848","1","1.486861e-10","1.287741e-05","6.959291e-05","4.193200e-05","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"879","326.1497259_15.807279","0.399314221707505","0.287009305812695","1","5.704063e-05","5.822946e-04","2.710646e-04","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"2932","492.3317622_22.800589","0.689248310433217","0.0399895834389012","1","1.486861e-10","6.205807e-05","1.245816e-03","2.436620e-03","2.055734e-03","6.038845e-05","9.778323e-10","1.223669e-09","1.488487e-09"
"1568","333.2635618_17.926361","-0.409629910750035","0.273564278312265","1","3.670129e-04","7.677492e-05","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"5316","471.3443347_30.924757","0.029484453425999","0.93997826159713","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","6.167555e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"3","113.0350256_4.3924513","-0.261290328155654","0.497065301740637","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","1.122401e-03","1.934002e-04","1.488487e-09"
"4266","506.3392525_27.158682","-0.207457463175773","0.592236865840408","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","2.801801e-03","1.223669e-09","1.488487e-09"
"587","235.1077886_14.473169","-0.440611889637162","0.235222347344984","1","5.270231e-04","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"2939","514.3141603_22.806906","0.373758561355015","0.32174568473166","1","1.486861e-10","1.079308e-10","8.835574e-11","6.366736e-05","3.081112e-04","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"961","301.1757824_16.084536","-0.44061173422941","0.235222531911722","1","5.618968e-04","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1478","528.3743689_17.626968","-0.433993408231791","0.243153654548014","1","1.243831e-03","7.179012e-05","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"5423","468.44127_31.510239","-0.521574320731604","0.149830008128864","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.365028e-03","4.992808e-03"
"1319","283.2268111_17.20531","-0.416070779370961","0.265340237889863","1","4.425737e-04","7.719024e-05","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"2329","374.1502406_20.556345","0.645525917404051","0.060412229962535","1","1.486861e-10","1.079308e-10","6.241826e-05","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"566","240.123249_14.160172","-0.440615474020881","0.235218090449037","1","2.167506e-04","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3255","453.3941769_23.987726","-0.440045411029563","0.23589563444318","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","8.144494e-03","5.801245e-03","1.407130e-03"
"4500","474.2647928_27.841648","0.214683717923081","0.579101017514846","1","1.486861e-10","1.079308e-10","1.641963e-04","9.904960e-11","1.534130e-10","5.686529e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"3489","848.5149718_24.916561","0.715868000703535","0.0300872705139253","1","1.486861e-10","1.079308e-10","2.055717e-04","1.226065e-04","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1063","195.1017695_16.480907","-0.428575863467395","0.249751224598621","1","3.393528e-04","3.303537e-05","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"4411","802.5875412_27.585218","0.644463770057105","0.0609761442182738","1","1.486861e-10","1.079308e-10","2.350263e-03","5.843927e-03","4.893874e-03","5.550742e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"2215","228.1960399_20.159672","0.714488375174461","0.0305560820649328","1","1.486861e-10","1.079308e-10","9.196019e-05","3.076925e-05","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"5283","732.5275821_30.721632","0.464668199393653","0.207596109389556","1","1.486861e-10","1.079308e-10","1.555554e-04","5.786406e-04","1.641519e-03","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1931","331.248042_19.194122","-0.128865897641837","0.74108243277207","1","1.436520e-04","2.085162e-04","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3537","400.3055975_25.019262","0.706104258234784","0.0335078162526283","1","1.486861e-10","1.079308e-10","3.409285e-04","3.974019e-04","8.080808e-05","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3833","436.3054952_25.83895","0.537648267356476","0.135450201411093","1","1.486861e-10","1.079308e-10","6.929753e-04","3.862935e-03","3.758618e-03","1.080948e-03","9.778323e-10","1.223669e-09","1.488487e-09"
"4597","513.3869462_28.117405","0.759274778482737","0.0176439849109144","1","1.486861e-10","1.079308e-10","2.650672e-03","3.536071e-03","2.991553e-03","3.830628e-05","9.778323e-10","1.223669e-09","1.488487e-09"
"890","242.1174662_15.824318","-0.0587408118130775","0.880677754100148","1","6.720610e-03","1.053405e-02","9.719132e-04","1.037176e-05","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"5127","379.320511_29.994497","0.0214362248563578","0.956347200072866","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","6.397418e-04","7.449433e-03","1.298056e-03","1.223669e-09","1.488487e-09"
"5241","571.4288392_30.564228","0.407467107912296","0.276355370473196","1","1.486861e-10","1.079308e-10","9.535968e-05","2.773389e-03","1.465752e-03","1.465358e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"186","423.0690304_7.701791","-0.440622051120638","0.235210279443684","1","1.041934e-04","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3038","383.0762507_23.196878","0.557867518547765","0.118565424061527","1","1.486861e-10","1.079308e-10","5.963641e-04","1.168785e-03","8.172500e-05","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3149","442.3297025_23.553284","-0.273406741353271","0.476559493165807","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","5.377601e-03","1.154992e-03","1.488487e-09"
"4363","432.3242647_27.43194","0.744779555362901","0.0213188758502849","1","1.486861e-10","1.079308e-10","2.032182e-03","3.149777e-03","2.669386e-03","4.087922e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"2203","208.1334989_20.12849","0.725029541786885","0.0270929944291419","1","1.486861e-10","1.697349e-04","6.936580e-04","9.412970e-05","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3294","287.2368719_24.149374","0.619032300405331","0.0754803392250102","1","1.486861e-10","1.079308e-10","2.426111e-04","4.719313e-04","1.205142e-04","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"4844","556.4415188_28.816376","-0.498805553152287","0.17165838004242","1","5.828233e-05","1.074283e-05","4.158048e-06","7.409751e-05","3.400489e-04","3.228635e-04","2.709700e-04","8.282415e-04","4.870090e-04"
"4594","776.4719062_28.136703","0.410948804420664","0.271869519907677","1","1.486861e-10","1.079308e-10","8.835574e-11","2.573456e-04","6.916341e-04","2.541392e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"3899","427.3058476_26.031807","0.453687322259404","0.219971851467758","1","1.486861e-10","1.079308e-10","1.939247e-04","1.990897e-03","1.194278e-03","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1040","297.242543_16.392569","-0.436908666397587","0.239642646442708","1","2.557401e-03","8.668695e-05","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1704","339.2169208_18.392326","-0.362959741138369","0.337024009156951","1","2.623533e-04","1.093749e-04","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3660","258.2428132_25.374796","-0.656986072324762","0.0545366810875713","1","0.0005763502","0.0001268741","0.0003193169","0.0002396077","0.0007655706","0.0016549838","0.0057509270","0.0098601897","0.0138571726"
"5295","1080.797065_30.894363","0.38389812671167","0.307722436501569","1","1.486861e-10","1.079308e-10","8.835574e-11","7.612907e-04","4.105805e-04","1.867190e-05","9.778323e-10","1.223669e-09","1.488487e-09"
"56","130.1592521_5.0088615","0.05533588547481","0.887557916929048","1","1.516706e-04","1.038478e-04","1.633044e-04","1.418919e-04","2.417697e-04","2.501208e-03","9.778323e-10","2.518880e-04","7.464782e-05"
"3923","585.9184434_26.055677","0.722928605486126","0.0277615383095061","1","1.486861e-10","4.638076e-05","4.615881e-04","1.011387e-04","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"2685","426.3060731_21.89425","-0.153313682123644","0.693725151972855","1","1.486861e-03","1.403100e-03","2.275388e-04","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"5185","446.3397628_30.210978","0.40910847436727","0.274235836417838","1","1.486861e-10","1.079308e-10","8.835574e-11","9.431283e-04","2.669386e-03","3.769745e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"1124","206.1178241_16.608072","-0.279549846516929","0.466301137093092","1","2.746580e-04","2.018827e-04","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"4586","321.2785312_28.124008","0.176962896383947","0.648770026281235","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","2.754496e-04","5.657512e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"1251","288.2170293_16.98869","-0.432321711144778","0.245179369511531","1","5.711432e-04","4.027334e-05","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3070","255.2318763_23.331528","0.606480512011462","0.0833623422249314","1","1.486861e-10","1.079308e-10","1.069332e-04","1.737381e-04","1.606086e-05","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"871","221.189943_15.766722","-0.426128912484423","0.252762162526725","1","9.248109e-04","1.051758e-04","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"847","221.0708918_15.733888","0.466314625275508","0.205774659846234","1","2.930691e-05","5.671469e-04","3.252612e-04","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"547","304.2847651_13.891139","-0.551173163900654","0.124007962198482","1","5.779560e-05","1.079308e-10","5.454988e-05","4.574581e-05","8.289643e-05","4.224221e-05","9.778323e-10","7.399055e-04","1.088585e-03"
"3067","299.2580491_23.315924","0.718546031871895","0.0291907156943667","1","1.486861e-10","1.701945e-05","1.744023e-04","3.465144e-05","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3308","439.8242484_24.1753","0.592410005209601","0.0927798735080763","1","1.486861e-10","4.787957e-04","4.388756e-04","5.161714e-06","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3484","565.4107642_24.905174","0.594213531384475","0.0915380531927781","1","1.486861e-10","2.288133e-03","1.775950e-03","3.398535e-04","7.785542e-06","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"4927","401.2659872_29.158432","-0.606210485124538","0.0835372554208448","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","2.348969e-05","9.944603e-04","8.503930e-04","1.390630e-03","1.212503e-03"
"2453","432.2383475_20.97949","-0.425797580307009","0.253171341954557","1","1.486861e-10","1.597091e-04","7.447829e-05","9.904960e-11","1.534130e-10","1.744047e-04","3.932786e-04","4.642230e-04","1.669073e-04"
"4447","414.3211812_27.666784","0.109678384104737","0.77879273761203","1","1.486861e-10","1.079308e-10","8.835574e-11","7.330014e-04","3.237014e-03","5.951664e-03","1.833109e-03","1.159522e-03","1.488487e-09"
"18","233.1498115_4.5720367","-0.604930860711547","0.0843692286547353","1","1.486861e-10","2.575510e-05","5.624356e-05","7.292177e-05","9.618372e-05","3.398202e-04","4.100050e-04","7.614036e-04","8.333370e-04"
"3571","305.2475122_25.138275","0.0540846767857674","0.890087826493854","1","1.486861e-10","1.079308e-10","8.835574e-11","6.387298e-05","1.534130e-10","6.234209e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"4765","563.403272_28.596863","0.6694604598421","0.0485688710360674","1","1.486861e-10","1.079308e-10","4.397139e-04","3.594991e-05","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"822","285.0901836_15.635616","-0.440610463994027","0.235224040482918","1","1.223786e-03","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1499","315.2435061_17.68442","-0.416245442642848","0.265119056196057","1","1.605810e-03","2.784783e-04","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"2196","226.1227946_20.117704","0.645531931939666","0.0604090461461711","1","1.486861e-10","1.079308e-10","1.148961e-04","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"2355","423.2028087_20.62342","0.409701271390168","0.273472439907738","1","1.486861e-10","2.600002e-04","1.074657e-04","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3239","427.3055374_23.948324","0.729342766592547","0.0257537663728383","1","1.486861e-10","1.641610e-05","2.393302e-04","7.461356e-05","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1574","315.2529919_17.937874","-0.410226130677353","0.272797461886566","1","5.343443e-04","1.101106e-04","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"4096","463.3028562_26.57506","0.470920990617819","0.200725983120638","1","1.486861e-10","1.079308e-10","4.997802e-05","1.888211e-04","3.139372e-04","2.844716e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"1424","374.1500192_17.482094","0.593277050177042","0.0921815887569117","1","1.486861e-10","1.331242e-04","1.243794e-04","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"1956","244.1909331_19.315304","-0.33843119847066","0.373013904420197","1","4.545576e-04","2.328541e-04","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"2950","576.2342267_22.837177","-0.302235143087031","0.429254977082071","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.292346e-03","1.488487e-09"
"3331","385.2948128_24.321722","0.706305912068341","0.0334347317383855","1","1.486861e-10","1.079308e-10","4.419405e-04","3.125441e-04","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"5034","389.3024548_29.606493","0.0294847905041516","0.939977576398606","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","7.556061e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"3315","528.3741816_24.225805","0.444723358343725","0.230366914253593","1","1.509673e-04","2.870959e-03","1.334172e-03","2.865524e-04","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"2256","285.2061392_20.3236","0.353466336633869","0.35074368423621","1","1.486861e-10","2.137325e-04","6.630782e-05","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"5293","519.3871631_30.834335","0.410523071167285","0.272415978023414","1","1.486861e-10","1.079308e-10","1.412930e-05","2.297951e-03","6.596758e-03","1.042066e-03","9.778323e-10","1.223669e-09","1.488487e-09"
"248","262.237827_8.991632","-0.122095553492946","0.754338217856692","1","1.486861e-10","3.012949e-05","9.683206e-05","8.482495e-05","8.475755e-05","1.664531e-04","4.680264e-04","1.223669e-09","1.706223e-04"
"5274","393.3361129_30.705374","0.0294854564277393","0.939976222736786","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","1.360871e-03","9.778323e-10","1.223669e-09","1.488487e-09"
"195","469.1315455_7.8536997","0.02948487480749","0.939977405030273","1","1.486861e-10","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","8.006891e-04","9.778323e-10","1.223669e-09","1.488487e-09"
"752","210.1125813_15.451062","-0.440611376952206","0.235222956224754","1","6.627119e-04","1.079308e-10","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"2481","366.2640222_21.051985","0.305056409918926","0.424742154574408","1","4.797272e-05","6.675415e-04","1.847368e-04","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3283","550.3872254_24.114239","0.405295106482552","0.27917321382051","1","1.558669e-04","2.158616e-03","9.012286e-04","1.533479e-04","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"3302","271.2266953_24.171886","0.467402120422134","0.204576445957014","1","1.486861e-10","1.079308e-10","5.698381e-05","1.519118e-04","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"308","275.0746416_9.959451","-0.00306734731737363","0.99375130035014","1","4.205156e-05","1.160866e-04","8.835574e-11","9.904960e-11","1.534130e-10","3.941499e-10","9.778323e-10","1.223669e-09","1.488487e-09"
"4463","370.2948932_27.713154","0.13200814853047","0.734949917607444","1","1.486861e-10","1.079308e-10","8.835574e-11","2.265253e-04","1.135466e-03","2.896379e-03","5.947685e-04","1.223669e-09","1.488487e-09"
