row_IDs_x_x,IDs,cor_coeffs_x_x,p_values_x_x,adjusted_p_values_x_x,row_IDs_y_x,cor_coeffs_y_x,p_values_y_x,adjusted_p_values_y_x,row_IDs_x,cor_coeffs_x,p_values_x,adjusted_p_values_x,row_IDs_x_y,cor_coeffs_x_y,p_values_x_y,adjusted_p_values_x_y,row_IDs_y_y,cor_coeffs_y_y,p_values_y_y,adjusted_p_values_y_y,row_IDs_y,cor_coeffs_y,p_values_y,adjusted_p_values_y
4453,557.4131181_27.679718,0.9580503477162827,0.041949652283717276,1,4453,0.9499001271579193,0.013359736660723449,1,4453,0.9290758968663786,0.0073669603888609604,1,4453,0.9792619121375316,0.020738087862468446,1,4453,0.9317163424803727,0.02119873904112748,1,4453,0.8877627389827818,0.01818886637380396,1
3918,848.6295725_26.059008,0.9580503415090853,0.0419496584909147,1,3918,0.9499001309179731,0.013359735164389019,1,3918,0.8531241872263435,0.03077451700984799,1,3918,0.9792619083002445,0.02073809169975549,1,3918,0.9345079977840269,0.019920636917424222,1,3918,0.9322307097465105,0.006733393831981671,1
4674,505.3710032_28.305275,0.9580503410352024,0.04194965896479763,1,4674,0.9499001312050308,0.013359735050152805,1,4674,0.9258933266499325,0.008034209073924421,1,4674,0.9792619148850303,0.020738085114969662,1,4674,0.9367830757153633,0.018898279831701902,1,4674,0.8875080199398201,0.018269906546981247,1
4497,593.4233264_27.831957,0.9580503407942897,0.041949659205710255,1,4497,0.9499001313509652,0.013359734992077404,1,4497,0.950734031576281,0.003580915873073717,1,4497,0.9844876420387603,0.015512357961239731,1,4497,0.9653415449058589,0.0077050755380075,1,4497,0.9044182467800179,0.013267196013004197,1
4394,579.4261842_27.543123,0.9580503395481907,0.041949660451809256,1,4394,0.949900132105798,0.01335973469168746,1,4394,0.9475591808015948,0.0040529521147185344,1,4394,0.9792619149882784,0.020738085011721585,1,4394,0.9620105912965853,0.008837659932582346,1,4394,0.9103431628067054,0.011697176233868322,1
4002,744.5458558_26.383942,0.9580503392903272,0.041949660709672765,1,4002,0.9499001322620005,0.013359734629525805,1,4002,0.9256025535196564,0.008096575873441566,1,4002,0.9792619105727032,0.020738089427296824,1,4002,0.9387095504020984,0.018046357880782574,1,4002,0.8976443395703826,0.015178848020181393,1
4206,484.3660419_26.943928,0.958050330992779,0.04194966900722097,1,4206,0.9532086319812241,0.012064535230272132,1,4206,0.9547417874305028,0.003026107377714007,1,4206,0.9792619261019004,0.020738073898099563,1,4206,0.9689509646078193,0.006536916983560339,1,4206,0.8949919843576655,0.015961079954906334,1
4772,630.4600924_28.577675,0.9580503309927789,0.04194966900722108,1,4772,0.949900137288292,0.013359732629285134,1,4772,0.9166184416922823,0.01013887191263786,1,4772,0.9792619181735609,0.020738081826439103,1,4772,0.9290899041546534,0.02242445344712346,1,4772,0.874642658064426,0.02258673309881249,1
4622,527.885911_28.212692,0.9580503235163402,0.04194967648365977,1,4622,0.9499001418171854,0.013359730826986898,1,4622,0.9508022105464327,0.0035710940127213686,1,4622,0.979261927268799,0.020738072731200985,1,4622,0.9654129240649011,0.00768136805960809,1,4622,0.8839439910700935,0.019421916782940692,1
3530,323.2579435_25.021004,0.9580503194735246,0.04194968052647541,1,3530,0.949900144266141,0.013359729852411472,1,3530,0.922138121674036,0.008857690412306779,1,3530,0.9792619048956928,0.02073809510430724,1,3530,0.9350042507219558,0.019696147475206555,1,3530,0.8554732015543836,0.029822555647873554,1
3960,788.5722222_26.247631,0.9580503129456747,0.041949687054325335,1,3960,0.9567253572939913,0.010736055710964022,1,3960,0.9574541693249781,0.002676714442804449,1,3960,0.9929988396203955,0.007001160379604521,1,3960,0.9723402645294139,0.0054991527001949465,1,3960,0.9022141416343212,0.013875593332836809,1
4796,666.4703414_28.67687,0.9580503035670844,0.04194969643291557,1,4796,0.9499001539015303,0.013359726017955225,1,4796,0.9084855917527447,0.01217911896510158,1,4796,0.9792619268702681,0.02073807312973186,1,4796,0.9203553520459419,0.02665699519273358,1,4796,0.87820254611657,0.02134852019992058,1
3784,581.4256865_25.732332,0.9580502881551238,0.04194971184487617,1,3784,0.9499001632373638,0.013359722302709173,1,3784,0.9426809998265744,0.004834041807170693,1,3784,0.9792619130641076,0.020738086935892408,1,3784,0.9568689604850041,0.010682893477857093,1,3784,0.857869075007684,0.02886619214920903,1
4953,725.5199561_29.270788,0.9580502748667399,0.04194972513326012,1,4953,0.9499001712868176,0.013359719099385261,1,4953,0.9092993217308418,0.011966839866503752,1,4953,0.979261940806331,0.020738059193669,1,4953,0.9089954062586025,0.03250198238410973,1,4953,0.8706236830426247,0.02402458171940882,1
2533,225.1022272_21.282747,0.9580502585176155,0.041949741482384506,1,2533,0.9499001811902954,0.013359715158242743,1,2533,0.9066344609783419,0.012668746330468926,1,2533,0.9792619131493967,0.0207380868506033,1,2533,0.9183644441742391,0.027654263529607943,1,2533,0.8514504955198662,0.03146141528572925,1
4768,688.483467_28.57188,0.9580502276342846,0.0419497723657154,1,4768,0.9607009604147505,0.009296724854699408,1,4768,0.9611541043970998,0.002234196109531298,1,4768,0.9820342346459734,0.017965765354026608,1,4768,0.9761539272845635,0.004404530289828396,1,4768,0.883012187283089,0.019728666207941805,1
3743,513.3686873_25.634197,0.9580502200155585,0.04194977998444149,1,3743,0.9499002045128072,0.013359705876924624,1,3743,0.9488388124677822,0.0038592443017305723,1,3743,0.979261954486464,0.020738045513535974,1,3743,0.9557115497204434,0.011113816902008982,1,3743,0.9457049472499901,0.00434189950457177,1
4510,586.415297_27.857649,0.9580502122672749,0.04194978773272506,1,4510,0.9499002092062911,0.013359704009127883,1,4510,0.9159716433042464,0.010294494864887063,1,4510,0.9792619699676353,0.02073803003236474,1,4510,0.887089700903958,0.04476500153386718,1,4510,0.857259084246612,0.029108282676270882,1
4929,747.5331397_29.162628,0.9580502090053371,0.041949790994662894,1,4929,0.9499002111821918,0.013359703222807792,1,4929,0.9326335916929143,0.006654487224731367,1,4929,0.9792619558840718,0.020738044115928167,1,4929,0.9462098672980248,0.01485430400838762,1,4929,0.8839904790131752,0.01940667325201736,1
4305,464.8307748_27.256624,0.9580501967861952,0.041949803213804815,1,4305,0.9499002185838605,0.01335970027727483,1,4305,0.9272228397549249,0.007752039917617413,1,4305,0.9792619825695765,0.020738017430423472,1,4305,0.9404404419161516,0.017291895391892544,1,4305,0.8730998153166284,0.023133706793400755,1
4279,934.6661658_27.187263,0.9580501917100588,0.041949808289941215,1,4279,0.9499002216586943,0.013359699053628655,1,4279,0.8975045063111633,0.015219615040802903,1,4279,0.9792619706968801,0.020738029303119854,1,4279,0.9068017061254057,0.03367281663571396,1,4279,0.875173447634661,0.022399999303906088,1
262,227.1754127_9.180635,0.9580501905976683,0.04194980940233173,1,262,0.9358150467411903,0.01933114884105836,1,262,0.9394667536917972,0.005385505665389027,1,262,0.9773197542114452,0.022680245788554765,1,262,0.9480309603325747,0.014110297011691834,1,262,0.8980717471867864,0.015054567981521433,1
163,204.1245542_7.22907,0.9580501843386471,0.04194981566135292,1,163,0.9181645336805377,0.027755050714675777,1,163,0.9171863321370771,0.010003183021140607,1,163,0.9705079100096644,0.02949208999033559,1,163,0.9421321426365787,0.016564711560867005,1,163,0.9397356564914798,0.005338252894613391,1
4473,608.4287526_27.749735,0.9580501640250214,0.04194983597497859,1,4473,0.9499002384286671,0.01335969237993082,1,4473,0.9154004590992131,0.010432880541678916,1,4473,0.9792619827363125,0.020738017263687514,1,4473,0.9277832241139945,0.023042506881648567,1,4473,0.8796425898146234,0.020857116203396895,1
3690,716.4360854_25.454819,0.9580501608262811,0.04194983917371886,1,3690,0.9499002403662714,0.01335969160885119,1,3690,0.86249322392501,0.027062173337584313,1,3690,0.9792619685504232,0.020738031449576755,1,3690,0.8910302305521621,0.04246819010726651,1,3690,0.8721718866591851,0.023465682456839124,1
4275,467.8374422_27.175705,0.9580501538161187,0.04194984618388131,1,4275,0.9499002446126035,0.013359689919001484,1,4275,0.8880764284811822,0.018089301889476498,1,4275,0.9792619805035504,0.0207380194964496,1,4275,0.8983627623880327,0.038298239934664094,1,4275,0.8769267643098072,0.021788435550989294,1
4277,491.3556276_27.183424,0.9580501503320878,0.041949849667912154,1,4277,0.9499002467230167,0.013359689079151721,1,4277,0.9336737298966103,0.006452870753754214,1,4277,0.9792620092836685,0.020737990716331534,1,4277,0.9152220056949046,0.029252116650089158,1,4277,0.8565014456253182,0.029410303376502384,1
4237,513.368739_27.064064,0.9580501422842282,0.041949857715771754,1,4237,0.9499002515979144,0.01335968713916121,1,4237,0.9431333728204713,0.004758771902889638,1,4237,0.979262009124469,0.020737990875530965,1,4237,0.9573468251908863,0.010506610424908771,1,4237,0.8785822267120695,0.021218426362762707,1
4671,652.473042_28.336678,0.9580501349307378,0.04194986506926224,1,4671,0.9534775275138485,0.011961178003888824,1,4671,0.9544395646802285,0.003066343788570918,1,4671,0.9896915086411333,0.01030849135886669,1,4671,0.969210574991167,0.006455356845952128,1,4671,0.8998110421170201,0.014553901195135966,1
3707,535.3816187_25.512949,0.958050131572159,0.041949868427840986,1,3707,0.9499002580866166,0.013359684556949058,1,3707,0.9449300682134695,0.004465540861344788,1,3707,0.9792619665221187,0.02073803347788128,1,3707,0.9512721086513427,0.012817408998078771,1,3707,0.9228784585543998,0.008692249096470676,1
3531,405.2610931_25.009619,0.9580501243453317,0.041949875654668345,1,3531,0.9499002624641708,0.013359682814879127,1,3531,0.925861130019626,0.008041103242971635,1,3531,0.9792620155079246,0.020737984492075423,1,3531,0.9117331007810001,0.03105957083382722,1,3531,0.9032301024502672,0.013593522960893617,1
3653,760.4623937_25.350916,0.958050123780905,0.04194987621909496,1,3653,0.9499002628060645,0.013359682678820782,1,3653,0.9007121024548983,0.014297735552277435,1,3653,0.9792619755863763,0.020738024413623712,1,3653,0.9119890043197925,0.030925819395348372,1,3653,0.8841113246510925,0.01936707443222123,1
4210,475.8529024_26.960129,0.9580501160501945,0.04194988394980548,1,4210,0.9499002674888336,0.013359680815289135,1,4210,0.9337038770690382,0.006447072312111322,1,4210,0.9792619906054536,0.020738009394546397,1,4210,0.9473489486968802,0.014387471690482495,1,4210,0.8840885511116924,0.01937453392667961,1
3619,499.3713123_25.290527,0.9580501117630162,0.04194988823698376,1,3619,0.9499002700857291,0.013359679781841475,1,3619,0.9253457625554686,0.008151849195295444,1,3619,0.9792620094852399,0.020737990514760107,1,3619,0.9293575473653011,0.022298531501372294,1,3619,0.9086936797979468,0.012124662884421636,1
4042,608.4288345_26.450703,0.9580501091827281,0.04194989081727185,1,4042,0.9499002716487,0.013359679159849347,1,4042,0.9497563029478786,0.003723225314897211,1,4042,0.9792619770827646,0.020738022917235366,1,4042,0.9567575783781264,0.010724119873976356,1,4042,0.9542568723198158,0.0030907933633123772,1
3269,584.4362665_24.0816,0.9580501082458308,0.04194989175416919,1,3269,0.9499002722162112,0.013359678934005385,1,3269,0.9508017530501829,0.0035711598754310774,1,3269,0.9792619198925647,0.020738080107435275,1,3269,0.9579514686460198,0.010284940372676521,1,3269,0.9531107539851095,0.003246356706991942,1
4448,548.9000181_27.668861,0.9580500847646476,0.04194991523535241,1,4448,0.9499002864395556,0.01335967327375429,1,4448,0.8705612976675493,0.024047234040816417,1,4448,0.9792619976518634,0.020738002348136608,1,4448,0.8966091616740075,0.03928297707397286,1,4448,0.8759557567048339,0.022126128650513246,1
4881,769.546065_28.996946,0.9580500747409738,0.04194992525902619,1,4881,0.9525636752014618,0.012313623104248928,1,4881,0.9535924206158155,0.0031805219832840843,1,4881,0.9809021794421431,0.019097820557856915,1,4881,0.968328031985356,0.00673398854135774,1,4881,0.8767481910571994,0.021850352978553474,1
600,431.0972284_14.545225,0.9580500651065608,0.041949934893439234,1,600,0.9499002983470819,0.013359668535095197,1,600,0.9397576883325404,0.005334390398096098,1,600,0.979261945912026,0.020738054087974023,1,600,0.9537762235068105,0.011846707575467826,1,600,0.8549178427138648,0.030046343540423754,1
4228,489.8502886_27.037148,0.9580500324785263,0.04194996752147373,1,4228,0.9499003181108352,0.013359660670012853,1,4228,0.9364890416787752,0.005922372511345652,1,4228,0.9807144413095155,0.01928555869048454,1,4228,0.9503094074698665,0.013197185846055911,1,4228,0.8784767987295566,0.021254512130481896,1
4427,630.4413563_27.622625,0.9580500279404215,0.04194997205957851,1,4427,0.9518831520008988,0.012578244166198502,1,4427,0.9529618579459256,0.0032668422255604577,1,4427,0.9797278224452752,0.02027217755472477,1,4427,0.9676703255328114,0.006944140414770576,1,4427,0.8808383065970828,0.02045324498260542,1
4079,818.5826863_26.50585,0.9580500185110705,0.04194998148892948,1,4079,0.9499003265713006,0.013359657303129694,1,4079,0.905959843644679,0.012849502051266906,1,4079,0.9792620115084419,0.020737988491558057,1,4079,0.9176386515744966,0.028020742933925046,1,4079,0.8841037220137538,0.01936956453034487,1
3414,440.32189_24.644829,0.9580500178741119,0.041949982125888075,1,3414,0.9501309732915135,0.013267973340852467,1,3414,0.9530555201016742,0.0032539485380139867,1,3414,0.9792619699676354,0.02073803003236463,1,3414,0.9605327880734469,0.009356224730947327,1,3414,0.874860517538704,0.02250999983659862,1
3609,804.4885655_25.255863,0.9580500144872609,0.041949985512739096,1,3609,0.9499003290086275,0.013359656333183713,1,3609,0.9443168882367153,0.004564587626514867,1,3609,0.9884192170851616,0.011580782914838439,1,3609,0.9585960641503092,0.010050335212488375,1,3609,0.8901162676701423,0.017448259974610435,1
4536,562.8973146_27.930954,0.9580499868564287,0.041950013143571274,1,4536,0.9499003457453044,0.013359649672743152,1,4536,0.8776537002008126,0.021537248155737748,1,4536,0.9792620361774519,0.02073796382254811,1,4536,0.8888754428654504,0.043719392513117294,1,4536,0.8706712785731954,0.024007306472002672,1
3668,557.3948159_25.400295,0.958049975569419,0.041950024430581045,1,3668,0.9499003525821041,0.013359646952006303,1,3668,0.9387545689584235,0.0055116383428220105,1,3668,0.9792619940790541,0.02073800592094588,1,3668,0.9443078576578194,0.015644550668645507,1,3668,0.887433322685091,0.018293704622540218,1
4393,570.9130818_27.541761,0.958049943081358,0.041950056918641954,1,4393,0.949900372260798,0.013359639120777894,1,4393,0.9100249142611435,0.011779076705055234,1,4393,0.9792620217077237,0.020737978292276305,1,4393,0.9220101641127967,0.025837112736780556,1,4393,0.8827879039983799,0.019802843700802406,1
596,453.0791156_14.54539,0.9580499361820171,0.04195006381798294,1,596,0.9499003764398597,0.013359637457700928,1,596,0.9150590229397553,0.010516031092963243,1,596,0.9792620895581564,0.020737910441843588,1,596,0.8801310659671175,0.048913286611370836,1,596,0.8723730963824258,0.023393506306601714,1
1557,235.0867097_17.899775,0.958049925040952,0.04195007495904801,1,1557,0.949900383188204,0.01335963477216615,1,1557,0.8961624711091929,0.015613548424733344,1,1557,0.9792620202169018,0.020737979783098215,1,1557,0.9130121196047459,0.030392929564405067,1,1557,0.8829772581125138,0.019740209616977793,1
4774,681.475325_28.588118,0.9580499226658432,0.04195007733415679,1,4774,0.949900384626849,0.013359634199650758,1,4774,0.9116291133415153,0.011369058010763577,1,4774,0.9792620822312149,0.020737917768785086,1,4774,0.9237339669780655,0.024991879983923587,1,4774,0.8777593615150662,0.021500853447065364,1
3254,353.2686219_23.981817,0.9580499221445729,0.04195007785542715,1,3254,0.9545149630499564,0.011565148692605878,1,3254,0.9554018327291396,0.0029391419860420034,1,3254,0.9908378638551611,0.00916213614483885,1,3254,0.9702114926791128,0.006144079960034843,1,3254,0.8973358966628814,0.015268841549810876,1
4202,511.8635294_26.929321,0.9580499081236975,0.0419500918763025,1,4202,0.9618362750630427,0.008898322078931212,1,4202,0.9622131070684409,0.0021147969222475114,1,4202,0.9792620178260273,0.020737982173972713,1,4202,0.9772387559014168,0.00410808589275072,1,4202,0.862587347731935,0.027026026371324355,1
3346,523.3840473_24.385769,0.9580498884788198,0.04195011152118022,1,3346,0.9499004053344666,0.013359625958959943,1,3346,0.9494786639243121,0.0037641326328299797,1,3346,0.979261931529773,0.020738068470226967,1,3346,0.9564408760503872,0.010841626076814066,1,3346,0.9109185532718034,0.011549803131630057,1
3779,455.3453869_25.73516,0.9580498864841741,0.04195011351582589,1,3779,0.9499004065426513,0.0133596254781574,1,3779,0.9447472211431255,0.004494964593456113,1,3779,0.979262160013577,0.02073783998642298,1,3779,0.9014862291376413,0.03656413974112473,1,3779,0.9054576117473441,0.012984872391004607,1
4238,978.6922298_27.064066,0.9580498402378765,0.04195015976212346,1,4238,0.949900434554577,0.013359614330686673,1,4238,0.9453781564337426,0.004393835306032981,1,4238,0.9808892527447106,0.019110747255289384,1,4238,0.95971501036867,0.00964732426366719,1,4238,0.8771036502233034,0.02172718588740201,1
3581,521.3845341_25.186445,0.9580498319531021,0.041950168046897884,1,3581,0.949900439572741,0.013359612333686257,1,3581,0.9510741351828602,0.003532052466264488,1,3581,0.9792619801905655,0.02073801980943446,1,3581,0.9582628780613277,0.010171379254936575,1,3581,0.9107596055495484,0.01159042353400196,1
3980,630.4418521_26.308712,0.9580498156028981,0.04195018439710185,1,3980,0.9499004494761906,0.013359608392565243,1,3980,0.9419401127270418,0.004958567261911944,1,3980,0.9792620334397522,0.020737966560247845,1,3980,0.9478931774317357,0.014166151190131095,1,3980,0.9498424473878714,0.0037105774400948244,1
3874,616.4444576_25.957804,0.9580497997684564,0.04195020023154361,1,3874,0.9546102915574832,0.011528977378045247,1,3874,0.9571802720343305,0.00271103804587595,1,3874,0.9792620000160841,0.0207379999839159,1,3874,0.9652867767290596,0.0077232822065370355,1,3874,0.9399846915223646,0.005294673190626118,1
2811,293.2111451_22.417364,0.9580497928720333,0.04195020712796671,1,2811,0.9499004632444159,0.013359602913440483,1,2811,0.9229940183182817,0.008666562119928594,1,2811,0.9792633510837068,0.020736648916293232,1,2811,0.9267559890514343,0.023532182168243605,1,2811,0.8711439425482247,0.023836069827216578,1
3098,317.2088499_23.435526,0.9580497230239375,0.04195027697606246,1,3098,0.949900505551534,0.013359586077144624,1,3098,0.8585889648846056,0.0285817173272984,1,3098,0.9792621088905638,0.020737891109436246,1,3098,0.9314974495148145,0.021300038565192986,1,3098,0.9209656213927273,0.009122808027350483,1
4186,689.491349_26.85078,0.9580497136563232,0.04195028634367681,1,4186,0.9499005112254799,0.013359583819174495,1,4186,0.9071205603910599,0.012539269016609995,1,4186,0.9792621572344241,0.020737842765575887,1,4186,0.9093304226569306,0.032324347111397055,1,4186,0.9131388869654268,0.01098960227361748,1
3338,658.4731579_24.347918,0.9580496992526734,0.04195030074732664,1,3338,0.952829445329155,0.012210778887349918,1,3338,0.9555427653921398,0.0029207349081806122,1,3338,0.9792619442963001,0.02073805570369991,1,3338,0.9633945181978029,0.008360917741036256,1,3338,0.9570744681871939,0.002724354602156556,1
3204,628.4624727_23.80349,0.9580496741790476,0.04195032582095237,1,3204,0.9499005351366993,0.013359574303607633,1,3204,0.9271292363225118,0.007771745021161797,1,3204,0.9792619462479267,0.02073805375207327,1,3204,0.9313342465810941,0.021375667473990192,1,3204,0.92570653246244,0.008074246863466323,1
880,362.1861912_15.817447,0.9580495293702398,0.041950470629760206,1,880,0.9509592961085064,0.012940413295418594,1,880,0.9521062138759864,0.0033857923874337724,1,880,0.9974693631179267,0.002530636882073334,1,880,0.9667768087288109,0.0072330201455299194,1,880,0.9157602585906747,0.010345604377130158,1
2120,171.1380834_19.857933,0.9580495253264776,0.04195047467352242,1,2120,0.9543488401473826,0.011628270625694406,1,2120,0.9536494072678252,0.003172776885904174,1,2120,0.9662800272576157,0.03371997274238425,1,2120,0.9727670177401792,0.005372724902914849,1,2120,0.9505900028623547,0.003601708231384676,1
3053,205.1952529_23.28823,0.958049471308787,0.04195052869121296,1,3053,0.9499006580120445,0.013359525404899795,1,3053,0.8768624433269275,0.02181072816038025,1,3053,0.9792620454783866,0.020737954521613422,1,3053,0.8984452179330412,0.03825213338465864,1,3053,0.8628918038100262,0.026909261185966416,1
2893,293.2112042_22.69384,0.9580494676557108,0.04195053234428925,1,2893,0.9546018979255646,0.011532160757702302,1,2893,0.957172587544793,0.0027120041393117952,1,2893,0.9792627910182943,0.020737208981705724,1,2893,0.9652778505351667,0.007726250892747839,1,2893,0.8638725446252156,0.026534758723313623,1
116,371.2653765_6.5468574,0.958049421990273,0.04195057800972701,1,116,0.9499006878829114,0.013359513517684293,1,116,0.9623455102831462,0.002100096485142043,1,116,0.979262709218966,0.020737290781034035,1,116,0.959526535199942,0.009714828211986392,1,116,0.9537429195387175,0.0031600876970878794,1
595,469.05324_14.537594,0.958049383212623,0.04195061678737699,1,595,0.9499007113693062,0.013359504171194112,1,595,0.8801149769925416,0.02069710923649954,1,595,0.9792622553259339,0.020737744674066083,1,595,0.8938189962961647,0.04086610896087604,1,595,0.8740827641906626,0.022784507062883114,1
117,393.2472234_6.5500836,0.958049358476578,0.04195064152342198,1,117,0.9499007263510714,0.013359498209151154,1,117,0.9640693422868876,0.001913324787466641,1,117,0.9792627201633695,0.02073727983663054,1,117,0.9460236862120689,0.014931067876827337,1,117,0.9379005825631193,0.005664768308371698,1
4560,551.8750839_28.03892,0.9580493450589951,0.04195065494100492,1,4560,0.9499007344776121,0.013359494975167759,1,4560,0.8797539523081763,0.020819342443561314,1,4560,0.9792621838721627,0.020737816127837316,1,4560,0.9123733781400524,0.030725269649528972,1,4560,0.8840698366261758,0.019380664903830537,1
3607,716.436435_25.23934,0.9580493215850269,0.04195067841497313,1,3607,0.9499007486948983,0.013359489317353012,1,3607,0.9075026040809143,0.01243795923602823,1,3607,0.9804650662492045,0.019534933750795513,1,3607,0.9192982474602265,0.02718504252952178,1,3607,0.872974869916762,0.02317827590401379,1
4708,493.8515052_28.483849,0.9580492977612345,0.041950702238765514,1,4708,0.9505362606519187,0.013107368518408366,1,4708,0.9534295311239719,0.0032027116409649894,1,4708,0.9792622482439335,0.020737751756066514,1,4708,0.9609621966372401,0.009204545962309803,1,4708,0.8515583082550412,0.031416952194765854,1
4993,761.5303514_29.421303,0.9580491095250988,0.04195089047490119,1,4993,0.9499008771291448,0.013359438206566902,1,4993,0.8604918908201575,0.027836179629141426,1,4993,0.9808634225709717,0.0191365774290283,1,4993,0.9087431226221885,0.03263595612782722,1,4993,0.8755142745891081,0.022280485035612238,1
229,507.3157224_8.5325775,0.9580489431698076,0.0419510568301924,1,229,0.956964751338315,0.010647479556461618,1,229,0.9631694310517589,0.002009756049441506,1,229,0.9792628662986615,0.02073713370133845,1,229,0.9725706458827519,0.0054307806629962695,1,229,0.9645098558007511,0.0018669746914125088,1
3174,672.4886911_23.67659,0.9580489390588196,0.041951060941180396,1,3174,0.9499009803690965,0.013359397121970798,1,3174,0.9199176589564914,0.009362980732610729,1,3174,0.9792619754748144,0.020738024525185583,1,3174,0.9233611320471471,0.025173922892276792,1,3174,0.8694836912920145,0.024440119781509423,1
3854,638.4574897_25.856525,0.9580487440961545,0.04195125590384552,1,3854,0.9499010984415048,0.013359350134812183,1,3854,0.9434486196392935,0.004706660616314394,1,3854,0.9792620675200432,0.02073793247995681,1,3854,0.949596192381411,0.013480867739368145,1,3854,0.8782867453572545,0.021319637375438617,1
3171,286.237633_23.653086,0.9580486849609392,0.0419513150390608,1,3171,0.9499011342539994,0.013359335883166724,1,3171,0.9142415007124667,0.010716423992406717,1,3171,0.9792619518748749,0.02073804812512514,1,3171,0.9171203897665805,0.02828338061064434,1,3171,0.8875704014420537,0.01825004357651614,1
3953,652.455284_26.215837,0.9580485807994794,0.04195141920052059,1,3953,0.9499011973337432,0.013359310780483285,1,3953,0.9346389278579106,0.0062684910977311385,1,3953,0.9792621541715228,0.020737845828477153,1,3953,0.9396961377992886,0.01761503979780655,1,3953,0.9317851157260894,0.006821194502593902,1
574,208.1699182_14.270663,0.9580485726489205,0.041951427351079484,1,574,0.9499012022696445,0.01335930881623426,1,574,0.8906533930607246,0.017281309455013702,1,574,0.9792624783414395,0.020737521658560465,1,574,0.9091076583951382,0.032442428341687174,1,574,0.8832904906515705,0.01963680785104158,1
678,396.1707101_15.092548,0.9580485232303716,0.041951476769628404,1,678,0.9499012321969157,0.013359296906635492,1,678,0.8809521395198481,0.02041499309003195,1,678,0.9792625265863657,0.0207374734136343,1,678,0.903515974139687,0.03545109724694794,1,678,0.8803243290416162,0.020626385919287015,1
3440,818.5830611_24.75593,0.9580485007890907,0.04195149921090935,1,3440,0.9499012457870059,0.013359291498441556,1,3440,0.9455746891487583,0.004362564691716068,1,3440,0.9792620123511023,0.02073798764889767,1,3440,0.9520024511121689,0.012531721985258551,1,3440,0.953798116212326,0.003152609502801028,1
2379,208.1334263_20.71609,0.958048384652933,0.04195161534706704,1,2379,0.9507411831559949,0.013026406503215349,1,2379,0.9536185716793302,0.0031769666197199024,1,2379,0.9792619970816562,0.020738002918343823,1,2379,0.9611793689982351,0.009128144970750556,1,2379,0.8991348523435343,0.014747577206950774,1
218,619.4153565_8.249505,0.9580483339754229,0.04195166602457712,1,218,0.9499013468052793,0.013359251298111541,1,218,0.9588799493773065,0.002501523749961753,1,218,0.9792631669154108,0.02073683308458918,1,218,0.9504696355989448,0.013133726408887885,1,218,0.9459704463506292,0.0042999276629032265,1
396,441.3438151_11.716405,0.9580482807050181,0.04195171929498187,1,396,0.9499013790639796,0.01335923846073552,1,396,0.9648265874381051,0.001833995699908368,1,396,0.9792635211907963,0.020736478809203707,1,396,0.9564064087641121,0.010854439764108572,1,396,0.9016900225129492,0.014022201835037709,1
2495,197.0810071_21.083967,0.9580482495769217,0.041951750423078304,1,2495,0.9499013979139462,0.013359230959377867,1,2495,0.9170158983639439,0.010043812440792383,1,2495,0.979262331351348,0.020737668648652008,1,2495,0.9295161665022428,0.022224012003417948,1,2495,0.8655945341774881,0.025883237969747102,1
2762,244.2272793_22.170832,0.9580482340087926,0.041951765991207424,1,2762,0.9499014073413666,0.01335922720772971,1,2762,0.9324786051434909,0.006684788440729406,1,2762,0.9941145867585849,0.005885413241415116,1,2762,0.946044835951989,0.014922341188728946,1,2762,0.9189789183931361,0.009580695468481774,1
1272,340.165761_17.077122,0.9580480877997378,0.041951912200262176,1,1272,0.9556160309043467,0.011149628640645688,1,1272,0.9581035969316606,0.0025961923269978045,1,1272,0.9792621903355321,0.02073780966446792,1,1272,0.9663568658037237,0.007370121812774682,1,1272,0.9296576771260224,0.007248035183359327,1
2771,357.278874_22.213165,0.9580479089532667,0.04195209104673325,1,2771,0.9528275094995501,0.012211526969415205,1,2771,0.9555409886185056,0.002920966616487441,1,2771,0.9792621155769187,0.020737884423081332,1,2771,0.9633924625134205,0.008361619437663906,1,2771,0.9569605999538999,0.002738722058306464,1
507,314.186366_13.489652,0.9580475621557746,0.04195243784422542,1,507,0.9499018141662363,0.01335906531183247,1,507,0.9184147836361596,0.009712699675544936,1,507,0.9808905833649887,0.01910941663501131,1,507,0.9310160099111264,0.02152338899523203,1,507,0.8770663780269525,0.021740085154104253,1
379,356.2544916_11.386125,0.9580474216555714,0.04195257834442856,1,379,0.9499018992374697,0.013359031457828581,1,379,0.9186046104838836,0.009668183400447769,1,379,0.9792628910536694,0.02073710894633063,1,379,0.9312194667934091,0.021428908853282667,1,379,0.884105887271458,0.019368855326076836,1
369,388.2231199_11.150046,0.9580468572885767,0.04195314271142325,1,369,0.9579736599924349,0.010276834233235017,1,369,0.9586147773807505,0.002533663983067301,1,369,0.9810046785817698,0.018995321418230238,1,369,0.9735401122272438,0.005146175670352383,1,369,0.8833848496473091,0.019605709783230413,1
216,299.2204772_8.249491,0.9580461791187479,0.0419538208812521,1,216,0.9499508804503702,0.013339544088788038,1,216,0.9511729367172732,0.003517919299223937,1,216,0.9878920332618479,0.012107966738152065,1,216,0.965800883521992,0.00755293411027385,1,216,0.9612226894576289,0.0022263653898186788,1
